datetime,doy_frac,doy,ShortWave,LongWave,AirTemp_C,RelHum,WindSpeed_ms,Rain,Snow
06/28/20 14:00,180.58,180,880.5555556,NA,28.71,58.86,2.565945463,0,0
06/28/20 15:00,180.63,180,874.7222222,NA,29.33,59.68,3.922686634,0,0
06/28/20 16:00,180.67,180,777.2222222,NA,29.4,60.49,4.713205186,0,0
06/28/20 17:00,180.71,180,633.0555556,NA,28.73,64.2,4.464984354,0,0
06/28/20 18:00,180.75,180,358.0555556,NA,27.69,69.31,3.75720608,0,0
06/28/20 19:00,180.79,180,278.3333333,NA,27.33,75.64,3.948605275,0,0
06/28/20 20:00,180.83,180,120.2777778,NA,26.7,79.59,3.224877068,0,0
06/28/20 21:00,180.88,180,13.05555556,NA,25.97,83.6,2.677594993,0,0
06/28/20 22:00,180.92,180,0.277777778,NA,25.24,85.5,1.87312025,0,0
06/28/20 23:00,180.96,180,0,NA,25.07,85.6,2.406446133,0,0
06/29/20 0:00,181,181,0,NA,24.86,86.3,2.779275816,0,0
06/29/20 1:00,181.04,181,0,NA,24.72,86.8,2.854041127,0,0
06/29/20 2:00,181.08,181,0,NA,24.41,87.9,2.868994189,0,0
06/29/20 3:00,181.13,181,0,NA,24,90,2.910862763,0,0
06/29/20 4:00,181.17,181,0,NA,23.64,91.3,2.807188198,0,0
06/29/20 5:00,181.21,181,0,NA,23.33,92.2,2.608810907,0,0
06/29/20 6:00,181.25,181,3.055555556,NA,23.29,91.7,2.840084935,0,0
06/29/20 7:00,181.29,181,48.61111111,NA,23.84,89.2,2.160219043,0,0
06/29/20 8:00,181.33,181,184.1666667,NA,25.27,83.4,2.110375503,0,0
06/29/20 9:00,181.38,181,226.6666667,NA,26.2,79.89,3.028493518,0,0
06/29/20 10:00,181.42,181,280.2777778,NA,26.52,79.31,2.577907912,0,0
06/29/20 11:00,181.46,181,282.7777778,NA,27.14,76.69,2.311743406,0,0
06/29/20 12:00,181.5,181,390.8333333,NA,27.61,76.11,2.867000447,0,0
06/29/20 13:00,181.54,181,711.3888889,NA,28.55,73.18,3.467116674,0,0
06/29/20 14:00,181.58,181,655.8333333,NA,28.61,70.46,3.653531515,0,0
06/29/20 15:00,181.63,181,623.0555556,NA,28.61,70.39,3.865864998,0,0
06/29/20 16:00,181.67,181,504.1666667,NA,28.59,72.1,2.843075548,0,0
06/29/20 17:00,181.71,181,493.6111111,NA,29.38,68.32,2.609807778,0,0
06/29/20 18:00,181.75,181,406.9444444,NA,29.6,67.47,3.119208762,0,0
06/29/20 19:00,181.79,181,212.2222222,NA,29.07,67.16,3.348489048,0,0
06/29/20 20:00,181.83,181,122.5,NA,28.24,72.2,2.418408583,0,0
06/29/20 21:00,181.88,181,26.94444444,NA,27.18,74.28,2.093428699,0,0
06/29/20 22:00,181.92,181,0.277777778,NA,26.14,80.2,1.884085829,0,0
06/29/20 23:00,181.96,181,0,NA,25.13,85.8,1.45343764,0,0
06/30/20 0:00,182,182,0,NA,24.78,87.4,1.616924452,0,0
06/30/20 1:00,182.04,182,0,NA,25.11,85.5,2.214050067,0,0
06/30/20 2:00,182.08,182,0,NA,24.66,88.1,2.224018775,0,0
06/30/20 3:00,182.13,182,0,NA,24.35,90.5,2.173178364,0,0
06/30/20 4:00,182.17,182,0,NA,23.51,93.7,2.049566384,0,0
06/30/20 5:00,182.21,182,0,NA,23.35,95,2.146262852,0,0
06/30/20 6:00,182.25,182,3.055555556,NA,23.11,94.7,2.176168976,0,0
06/30/20 7:00,182.29,182,65.27777778,NA,23.54,92.7,1.907013858,0,0
06/30/20 8:00,182.33,182,201.9444444,NA,24.61,87.5,2.790241395,0,0
06/30/20 9:00,182.38,182,252.5,NA,25.15,86.4,2.680585606,0,0
06/30/20 10:00,182.42,182,270.8333333,NA,25.73,83.5,3.088305767,0,0
06/30/20 11:00,182.46,182,460.5555556,NA,25.85,83.8,3.492038444,0,0
06/30/20 12:00,182.5,182,375.5555556,NA,26.02,82.9,3.511975861,0,0
06/30/20 13:00,182.54,182,505.2777778,NA,26.37,82.6,4.10212338,0,0
06/30/20 14:00,182.58,182,426.6666667,NA,26.48,83.4,3.670478319,0,0
06/30/20 15:00,182.63,182,416.3888889,NA,26.41,81.7,3.578766205,0,0
06/30/20 16:00,182.67,182,421.1111111,NA,27.18,79.34,2.970675011,0,0
06/30/20 17:00,182.71,182,314.7222222,NA,26.74,78.39,3.298645507,0,0
06/30/20 18:00,182.75,182,170.8333333,NA,25.97,78.6,3.538891372,0,0
06/30/20 19:00,182.79,182,135.2777778,NA,25.98,73.74,2.93179705,0,0
06/30/20 20:00,182.83,182,44.72222222,NA,25.21,75.98,2.694541797,0,0
06/30/20 21:00,182.88,182,6.666666667,NA,24.62,81.8,2.499155118,0,0
06/30/20 22:00,182.92,182,0,NA,24.06,86.4,2.152244077,0,0
06/30/20 23:00,182.96,182,0,NA,23.63,85.6,2.470245865,0,0
07/01/20 0:00,183,183,0,NA,22.98,90.4,2.281837282,0,0
07/01/20 1:00,183.04,183,0,NA,22.62,92.1,1.889070183,0,0
07/01/20 2:00,183.08,183,0,NA,21.96,92.6,1.559105945,0,0
07/01/20 3:00,183.13,183,0,NA,21.1,94.3,1.351756817,0,0
07/01/20 4:00,183.17,183,0,NA,20.84,95,0.792512293,0,0
07/01/20 5:00,183.21,183,0,NA,21.05,95.4,0.839365221,0,0
07/01/20 6:00,183.25,183,2.777777778,NA,20.99,96.2,1.366709879,0,0
07/01/20 7:00,183.29,183,57.22222222,NA,21.28,96,1.776423782,0,0
07/01/20 8:00,183.33,183,166.9444444,NA,22.08,92.2,2.325699598,0,0
07/01/20 9:00,183.38,183,157.7777778,NA,21.96,90.2,3.292664283,0,0
07/01/20 10:00,183.42,183,305.5555556,NA,23.5,82.8,2.524076889,0,0
07/01/20 11:00,183.46,183,338.0555556,NA,23.82,81.8,2.391493071,0,0
07/01/20 12:00,183.5,183,386.6666667,NA,24.64,76.22,1.755489495,0,0
07/01/20 13:00,183.54,183,328.0555556,NA,24.93,75.47,1.298922664,0,0
07/01/20 14:00,183.58,183,443.0555556,NA,25.99,71.22,1.164345105,0,0
07/01/20 15:00,183.63,183,713.6111111,NA,27.03,70.36,1.716611533,0,0
07/01/20 16:00,183.67,183,645.5555556,NA,26.84,70.19,2.607814037,0,0
07/01/20 17:00,183.71,183,667.5,NA,27.37,65.97,2.679588735,0,0
07/01/20 18:00,183.75,183,478.6111111,NA,26.78,69.65,2.595851587,0,0
07/01/20 19:00,183.79,183,293.6111111,NA,26.86,68.7,2.070500671,0,0
07/01/20 20:00,183.83,183,77.22222222,NA,25.46,73.36,1.415556549,0,0
07/01/20 21:00,183.88,183,23.88888889,NA,24.18,80,0.141555655,0,0
07/01/20 22:00,183.92,183,0.555555556,NA,22.58,88.8,0.304045597,0,0
07/01/20 23:00,183.96,183,0,NA,22.32,90.2,0.382798391,0,0
07/02/20 0:00,184,184,0,NA,21.7,92,0.49245418,0,0
07/02/20 1:00,184.04,184,0,NA,21.19,93.5,0.208345999,0,0
07/02/20 2:00,184.08,184,0,NA,21.01,94.6,0.219311578,0,0
07/02/20 3:00,184.13,184,0,NA,20.53,95.5,0.042865445,0,0
07/02/20 4:00,184.17,184,0,NA,20.1,96,0.557250782,0,0
07/02/20 5:00,184.21,184,0,NA,19.73,96.5,0.262177023,0,0
07/02/20 6:00,184.25,184,2.5,NA,19.59,97,0.282114439,0,0
07/02/20 7:00,184.29,184,84.72222222,NA,20.77,97.6,0.618059902,0,0
07/02/20 8:00,184.33,184,220.2777778,NA,23.45,89.6,1.393625391,0,0
07/02/20 9:00,184.38,184,366.1111111,NA,25.29,79.76,1.959848011,0,0
07/02/20 10:00,184.42,184,576.6666667,NA,26.67,76.63,2.111372374,0,0
07/02/20 11:00,184.46,184,738.3333333,NA,27.88,73.18,1.66278051,0,0
07/02/20 12:00,184.5,184,734.4444444,NA,28.65,69.84,1.671752347,0,0
07/02/20 13:00,184.54,184,636.1111111,NA,28.95,69.37,2.063522575,0,0
07/02/20 14:00,184.58,184,650,NA,29.44,64.91,2.176168976,0,0
07/02/20 15:00,184.63,184,871.9444444,NA,30.48,59.71,2.171184622,0,0
07/02/20 16:00,184.67,184,700,NA,30.58,59.84,2.209065713,0,0
07/02/20 17:00,184.71,184,623.0555556,NA,29.98,61.78,2.175172105,0,0
07/02/20 18:00,184.75,184,423.3333333,NA,30.03,65.7,1.990751006,0,0
07/02/20 19:00,184.79,184,289.4444444,NA,29.35,63.39,1.689696021,0,0
07/02/20 20:00,184.83,184,145.8333333,NA,28.48,69.34,1.492315601,0,0
07/02/20 21:00,184.88,184,25.55555556,NA,26.48,75.1,1.459418865,0,0
07/02/20 22:00,184.92,184,0.277777778,NA,25.13,82.2,1.161354493,0,0
07/02/20 23:00,184.96,184,0,NA,24.32,85.1,1.193254359,0,0
07/03/20 0:00,185,185,0,NA,23.51,87.9,0.36983907,0,0
07/03/20 1:00,185.04,185,0,NA,22.39,92.3,0.286101922,0,0
07/03/20 2:00,185.08,185,0,NA,21.75,94,0.291086276,0,0
07/03/20 3:00,185.13,185,0,NA,20.78,93.7,0.605100581,0,0
07/03/20 4:00,185.17,185,0,NA,20.71,93.3,0.293080018,0,0
07/03/20 5:00,185.21,185,0,NA,20.54,94.1,0.298064372,0,0
07/03/20 6:00,185.25,185,5,NA,20.13,94.7,0.286101922,0,0
07/03/20 7:00,185.29,185,47.22222222,NA,20.91,91.8,0.707778274,0,0
07/03/20 8:00,185.33,185,185,NA,22.84,82.9,1.018801967,0,0
07/03/20 9:00,185.38,185,386.3888889,NA,26.06,69.86,1.373687975,0,0
07/03/20 10:00,185.42,185,564.4444444,NA,27.83,62.03,1.966826106,0,0
07/03/20 11:00,185.46,185,730.5555556,NA,28.71,57.13,2.608810907,0,0
07/03/20 12:00,185.5,185,843.6111111,NA,29.2,52.26,2.892919088,0,0
07/03/20 13:00,185.54,185,895.2777778,NA,29.57,50.83,2.771300849,0,0
07/03/20 14:00,185.58,185,805.8333333,NA,29.87,54.92,2.610804649,0,0
07/03/20 15:00,185.63,185,693.8888889,NA,29.22,54.54,2.086450603,0,0
07/03/20 16:00,185.67,185,705.5555556,NA,30.08,48.86,1.659789897,0,0
07/03/20 17:00,185.71,185,583.3333333,NA,29.92,48.15,1.762467591,0,0
07/03/20 18:00,185.75,185,487.2222222,NA,29.93,52.23,1.49131873,0,0
07/03/20 19:00,185.79,185,200.8333333,NA,28.19,59.72,1.054689316,0,0
07/03/20 20:00,185.83,185,161.3888889,NA,28.04,64.11,0.545288333,0,0
07/03/20 21:00,185.88,185,23.33333333,NA,24.79,82.6,0.050840411,0,0
07/03/20 22:00,185.92,185,0.277777778,NA,23.47,87.7,0,0,0
07/03/20 23:00,185.96,185,0,NA,22.32,92.1,0,0,0
07/04/20 0:00,186,186,0,NA,21.28,94.3,0.022928029,0,0
07/04/20 1:00,186.04,186,0,NA,20.98,95.3,0,0,0
07/04/20 2:00,186.08,186,0,NA,19.53,95.2,0.152521234,0,0
07/04/20 3:00,186.13,186,0,NA,19.39,95.4,0.454573089,0,0
07/04/20 4:00,186.17,186,0,NA,18.79,95.7,0.466535539,0,0
07/04/20 5:00,186.21,186,0,NA,18.35,95.9,0.30803308,0,0
07/04/20 6:00,186.25,186,2.777777778,NA,18.34,96.2,0.487469826,0,0
07/04/20 7:00,186.29,186,47.22222222,NA,18.97,95.3,0.341926688,0,0
07/04/20 8:00,186.33,186,119.7222222,NA,21.08,92.8,0.153518105,0,0
07/04/20 9:00,186.38,186,365.5555556,NA,25.42,71.7,0.695815825,0,0
07/04/20 10:00,186.42,186,572.2222222,NA,27.74,64.34,1.07163612,0,0
07/04/20 11:00,186.46,186,727.2222222,NA,28.83,58.66,1.492315601,0,0
07/04/20 12:00,186.5,186,834.4444444,NA,29.65,48.45,1.337800626,0,0
07/04/20 13:00,186.54,186,723.8888889,NA,29.63,50.94,1.329825659,0,0
07/04/20 14:00,186.58,186,875.2777778,NA,30.53,50.02,1.3796692,0,0
07/04/20 15:00,186.63,186,913.6111111,NA,30.92,43.69,1.536177917,0,0
07/04/20 16:00,186.67,186,659.7222222,NA,31.07,47.6,1.172320072,0,0
07/04/20 17:00,186.71,186,611.1111111,NA,29.91,49.78,1.296928923,0,0
07/04/20 18:00,186.75,186,434.1666667,NA,30.33,48.32,1.538171658,0,0
07/04/20 19:00,186.79,186,315.5555556,NA,29.54,51.82,1.544152883,0,0
07/04/20 20:00,186.83,186,145.8333333,NA,28.16,61.28,1.156370139,0,0
07/04/20 21:00,186.88,186,27.77777778,NA,25.62,69.69,0.375820295,0,0
07/04/20 22:00,186.92,186,0.277777778,NA,22.84,86.8,0.144546267,0,0
07/04/20 23:00,186.96,186,0,NA,22.22,90.8,0.009968708,0,0
07/05/20 0:00,187,187,0,NA,20.82,93.7,0.057818507,0,0
07/05/20 1:00,187.04,187,0,NA,20.43,94.6,0.14753688,0,0
07/05/20 2:00,187.08,187,0,NA,19.27,94.6,0.236258382,0,0
07/05/20 3:00,187.13,187,0,NA,19.39,95.1,0.339932946,0,0
07/05/20 4:00,187.17,187,0,NA,19.01,95.8,0.312020563,0,0
07/05/20 5:00,187.21,187,0,NA,18.45,95.8,0.374823424,0,0
07/05/20 6:00,187.25,187,2.5,NA,18.4,96.2,0.150527492,0,0
07/05/20 7:00,187.29,187,68.33333333,NA,19.72,96.1,0.208345999,0,0
07/05/20 8:00,187.33,187,216.1111111,NA,22.46,85.3,0.583169423,0,0
07/05/20 9:00,187.38,187,359.1666667,NA,26.29,70.68,0.363857845,0,0
07/05/20 10:00,187.42,187,574.4444444,NA,28.24,61.86,0.585163165,0,0
07/05/20 11:00,187.46,187,698.6111111,NA,28.95,62.16,1.194251229,0,0
07/05/20 12:00,187.5,187,829.1666667,NA,29.41,60.19,1.944894949,0,0
07/05/20 13:00,187.54,187,847.2222222,NA,29.95,55.56,1.911001341,0,0
07/05/20 14:00,187.58,187,890,NA,30.93,50.84,1.45343764,0,0
07/05/20 15:00,187.63,187,903.8888889,NA,31.23,49.85,1.797358069,0,0
07/05/20 16:00,187.67,187,810.8333333,NA,31.27,47.74,2.133303532,0,0
07/05/20 17:00,187.71,187,667.7777778,NA,31.36,46.62,1.740536433,0,0
07/05/20 18:00,187.75,187,476.1111111,NA,31.08,46.96,1.334810013,0,0
07/05/20 19:00,187.79,187,329.7222222,NA,30.25,51.08,1.186276263,0,0
07/05/20 20:00,187.83,187,142.7777778,NA,28.9,59.65,0.99786768,0,0
07/05/20 21:00,187.88,187,23.33333333,NA,26.85,69.62,0.454573089,0,0
07/05/20 22:00,187.92,187,0,NA,24.84,79.04,0.117630755,0,0
07/05/20 23:00,187.96,187,0,NA,23.54,86.4,0.067787215,0,0
07/06/20 0:00,188,188,0,NA,23.57,85,0.511394725,0,0
07/06/20 1:00,188.04,188,0,NA,23.72,78.91,1.106526598,0,0
07/06/20 2:00,188.08,188,0,NA,22.96,79.52,0.811452839,0,0
07/06/20 3:00,188.13,188,0,NA,21.43,85,0.466535539,0,0
07/06/20 4:00,188.17,188,0,NA,20.33,91.1,0.30803308,0,0
07/06/20 5:00,188.21,188,0,NA,19.7,92.8,0.277130085,0,0
07/06/20 6:00,188.25,188,2.777777778,NA,19.26,94.4,0.158502459,0,0
07/06/20 7:00,188.29,188,69.72222222,NA,20.88,93.5,0.059812249,0,0
07/06/20 8:00,188.33,188,141.9444444,NA,23.87,80.4,0.304045597,0,0
07/06/20 9:00,188.38,188,297.7777778,NA,25.98,73.06,0.767590523,0,0
07/06/20 10:00,188.42,188,427.7777778,NA,25.53,66.52,2.792235136,0,0
07/06/20 11:00,188.46,188,683.0555556,NA,27.13,60.88,2.853044256,0,0
07/06/20 12:00,188.5,188,824.7222222,NA,28.43,55.23,1.698667859,0,0
07/06/20 13:00,188.54,188,893.3333333,NA,29.63,54.95,0.89917747,0,0
07/06/20 14:00,188.58,188,895.8333333,NA,30.12,53.83,1.198238713,0,0
07/06/20 15:00,188.63,188,879.4444444,NA,31.26,48.29,1.094564148,0,0
07/06/20 16:00,188.67,188,694.1666667,NA,31,50.5,1.595990165,0,0
07/06/20 17:00,188.71,188,636.6666667,NA,31.54,44.14,1.935923111,0,0
07/06/20 18:00,188.75,188,491.9444444,NA,31.51,51.14,1.574059008,0,0
07/06/20 19:00,188.79,188,347.2222222,NA,31.15,51.62,1.323844435,0,0
07/06/20 20:00,188.83,188,168.3333333,NA,29.65,64.89,0.717746983,0,0
07/06/20 21:00,188.88,188,15.83333333,NA,26.17,72.95,0.340929817,0,0
07/06/20 22:00,188.92,188,0,NA,24.42,84.5,0.171461779,0,0
07/06/20 23:00,188.96,188,0,NA,24.71,78.57,0.408717032,0,0
07/07/20 0:00,189,189,0,NA,23.83,85.4,0.438623156,0,0
07/07/20 1:00,189.04,189,0,NA,24.13,85.3,0.660925346,0,0
07/07/20 2:00,189.08,189,0,NA,23.66,86.2,0.828399642,0,0
07/07/20 3:00,189.13,189,0,NA,23.31,86.2,1.400603487,0,0
07/07/20 4:00,189.17,189,0,NA,21.72,92.2,0.892199374,0,0
07/07/20 5:00,189.21,189,0,NA,21.48,94,0.129593205,0,0
07/07/20 6:00,189.25,189,1.944444444,NA,21.5,93.9,0.231274028,0,0
07/07/20 7:00,189.29,189,27.5,NA,21.97,94.2,0.115637014,0,0
07/07/20 8:00,189.33,189,173.0555556,NA,24.62,82.2,0.981917747,0,0
07/07/20 9:00,189.38,189,340,NA,25.92,65.61,1.206213679,0,0
07/07/20 10:00,189.42,189,556.9444444,NA,27.2,64.28,1.178301296,0,0
07/07/20 11:00,189.46,189,286.9444444,NA,26.77,69.65,1.058676799,0,0
07/07/20 12:00,189.5,189,242.7777778,NA,27.56,70.16,1.139423335,0,0
07/07/20 13:00,189.54,189,350.2777778,NA,28.32,69.82,1.382659812,0,0
07/07/20 14:00,189.58,189,475.2777778,NA,30.03,63.25,1.713620921,0,0
07/07/20 15:00,189.63,189,780.2777778,NA,31.74,54.71,2.771300849,0,0
07/07/20 16:00,189.67,189,710,NA,31.91,58.32,2.78426017,0,0
07/07/20 17:00,189.71,189,660.8333333,NA,32.25,54.75,2.763325883,0,0
07/07/20 18:00,189.75,189,485.5555556,NA,31.67,56.42,2.382521234,0,0
07/07/20 19:00,189.79,189,278.8888889,NA,30.75,60.67,1.591005811,0,0
07/07/20 20:00,189.83,189,90.27777778,NA,28.79,73.09,0.719740724,0,0
07/07/20 21:00,189.88,189,24.16666667,NA,27.16,81.7,0.108658918,0,0
07/07/20 22:00,189.92,189,0.277777778,NA,25.66,89.5,0.213330353,0,0
07/07/20 23:00,189.96,189,0,NA,25.57,81.1,0.577188198,0,0
07/08/20 0:00,190,190,0,NA,25.34,82.3,0.691828342,0,0
07/08/20 1:00,190.04,190,0,NA,24.41,85.1,0.877246312,0,0
07/08/20 2:00,190.08,190,0,NA,24.24,86.1,0.840362092,0,0
07/08/20 3:00,190.13,190,0,NA,23.49,88.3,1.030764417,0,0
07/08/20 4:00,190.17,190,0,NA,23.14,89.7,0.687840858,0,0
07/08/20 5:00,190.21,190,0,NA,22.42,93,0.414698257,0,0
07/08/20 6:00,190.25,190,1.944444444,NA,22.48,90.7,0.589150648,0,0
07/08/20 7:00,190.29,190,37.77777778,NA,23.5,87.5,0.952011623,0,0
07/08/20 8:00,190.33,190,181.3888889,NA,25.2,82.1,1.795364327,0,0
07/08/20 9:00,190.38,190,347.7777778,NA,27.8,73.7,2.175172105,0,0
07/08/20 10:00,190.42,190,548.3333333,NA,29.97,64.28,2.188131426,0,0
07/08/20 11:00,190.46,190,700,NA,31.45,57.77,2.700523022,0,0
07/08/20 12:00,190.5,190,759.1666667,NA,31.92,55.63,3.077340188,0,0
07/08/20 13:00,190.54,190,758.3333333,NA,32.64,52.71,2.839088064,0,0
07/08/20 14:00,190.58,190,825.5555556,NA,32.75,51.14,2.655663835,0,0
07/08/20 15:00,190.63,190,821.3888889,NA,33.67,50.09,1.89704515,0,0
07/08/20 16:00,190.67,190,375,NA,30.44,59.07,1.418547161,0.000508001,0
07/08/20 17:00,190.71,190,648.3333333,NA,33.13,49.65,2.997590523,0.000254001,0
07/08/20 18:00,190.75,190,501.3888889,NA,33.14,53.46,2.651676352,0,0
07/08/20 19:00,190.79,190,256.6666667,NA,31.47,56.25,2.035610192,0,0
07/08/20 20:00,190.83,190,140.5555556,NA,31.11,59.82,1.424528386,0,0
07/08/20 21:00,190.88,190,28.61111111,NA,28.79,69.31,1.196244971,0,0
07/08/20 22:00,190.92,190,0,NA,27.59,73.12,1.545149754,0,0
07/08/20 23:00,190.96,190,0,NA,25.8,80.7,0.98590523,0,0
07/09/20 0:00,191,191,0,NA,24.91,85.3,0.884224408,0,0
07/09/20 1:00,191.04,191,0,NA,24.62,87.1,1.209204291,0,0
07/09/20 2:00,191.08,191,0,NA,24.52,86.6,2.14327224,0,0
07/09/20 3:00,191.13,191,0,NA,24.33,86.1,1.513249888,0,0
07/09/20 4:00,191.17,191,0,NA,22.71,92.5,0.313017434,0,0
07/09/20 5:00,191.21,191,0,NA,22.88,92,1.127460885,0,0
07/09/20 6:00,191.25,191,2.5,NA,23.53,88.3,1.524215467,0,0
07/09/20 7:00,191.29,191,31.66666667,NA,23.59,88.7,1.86016093,0,0
07/09/20 8:00,191.33,191,165.5555556,NA,25.46,81.8,2.211059455,0,0
07/09/20 9:00,191.38,191,291.6666667,NA,26.12,77.07,2.469248994,0,0
07/09/20 10:00,191.42,191,93.61111111,NA,25.26,82.9,1.442472061,0,0
07/09/20 11:00,191.46,191,149.1666667,NA,25.36,77.51,1.311881985,0,0
07/09/20 12:00,191.5,191,133.3333333,NA,23.2,80,1.439481448,0,0
07/09/20 13:00,191.54,191,159.7222222,NA,22.92,87.8,0.802481001,0.000762002,0
07/09/20 14:00,191.58,191,156.6666667,NA,22.19,89,1.991747877,0,0
07/09/20 15:00,191.63,191,204.7222222,NA,22.79,87.7,2.335668306,0.000762002,0
07/09/20 16:00,191.67,191,185.2777778,NA,22.99,89.2,1.839226643,0,0
07/09/20 17:00,191.71,191,633.6111111,NA,24.87,76.8,2.607814037,0,0
07/09/20 18:00,191.75,191,414.7222222,NA,24.5,71.63,3.449173,0,0
07/09/20 19:00,191.79,191,263.6111111,NA,24.64,72.72,2.137291015,0,0
07/09/20 20:00,191.83,191,149.1666667,NA,23.46,78.23,2.089441216,0,0
07/09/20 21:00,191.88,191,27.22222222,NA,21.25,85.5,1.005842646,0,0
07/09/20 22:00,191.92,191,0.277777778,NA,19.74,88.5,0.650956638,0,0
07/09/20 23:00,191.96,191,0,NA,18.58,92.6,0.177443004,0,0
07/10/20 0:00,192,192,0,NA,17.6,93.5,0.742668753,0,0
07/10/20 1:00,192.04,192,0,NA,16.71,94.4,0.804474743,0,0
07/10/20 2:00,192.08,192,0,NA,16.57,95.9,1.058676799,0,0
07/10/20 3:00,192.13,192,0,NA,16.75,95.4,0.811452839,0,0
07/10/20 4:00,192.17,192,0,NA,16.33,95,0.409713903,0,0
07/10/20 5:00,192.21,192,0,NA,16.41,95.5,0.175449262,0,0
07/10/20 6:00,192.25,192,1.666666667,NA,16.26,95.7,0.045856057,0,0
07/10/20 7:00,192.29,192,60.55555556,NA,17.35,96.1,0.35787662,0,0
07/10/20 8:00,192.33,192,213.8888889,NA,20.78,88.6,0.688837729,0,0
07/10/20 9:00,192.38,192,363.6111111,NA,23.05,77.92,1.783401878,0,0
07/10/20 10:00,192.42,192,568.8888889,NA,25.79,65.84,1.738542691,0,0
07/10/20 11:00,192.46,192,723.0555556,NA,26.82,54.69,1.522221726,0,0
07/10/20 12:00,192.5,192,838.3333333,NA,27.67,53.59,1.139423335,0,0
07/10/20 13:00,192.54,192,858.3333333,NA,28.78,49.92,1.109517211,0,0
07/10/20 14:00,192.58,192,882.7777778,NA,29.27,52.1,1.398609745,0,0
07/10/20 15:00,192.63,192,882.5,NA,30.04,51.28,1.250075995,0,0
07/10/20 16:00,192.67,192,793.0555556,NA,30.68,51.83,1.383656683,0,0
07/10/20 17:00,192.71,192,676.9444444,NA,30.97,49.34,1.56508717,0,0
07/10/20 18:00,192.75,192,498.6111111,NA,30.91,50.4,1.281975861,0,0
07/10/20 19:00,192.79,192,298.8888889,NA,30.78,51.79,0.683853375,0,0
07/10/20 20:00,192.83,192,125.2777778,NA,28.63,65.1,0.469526151,0,0
07/10/20 21:00,192.88,192,19.44444444,NA,26.7,76.39,0.386785874,0,0
07/10/20 22:00,192.92,192,0,NA,23.74,81.1,0.688837729,0,0
07/10/20 23:00,192.96,192,0,NA,22.52,90.7,0.145543138,0,0
07/11/20 0:00,193,193,0,NA,21.75,92.7,0.1844211,0,0
07/11/20 1:00,193.04,193,0,NA,20.62,93.9,0.161493071,0,0
07/11/20 2:00,193.08,193,0,NA,20.31,94.8,0.547282074,0,0
07/11/20 3:00,193.13,193,0,NA,19.87,95.2,0.785534198,0,0
07/11/20 4:00,193.17,193,0,NA,21.24,85.2,0.915127403,0,0
07/11/20 5:00,193.21,193,0,NA,20.55,90,0.447594993,0,0
07/11/20 6:00,193.25,193,2.222222222,NA,19.86,91.2,0.60310684,0,0
07/11/20 7:00,193.29,193,48.88888889,NA,21.19,85.6,1.438484578,0,0
07/11/20 8:00,193.33,193,186.3888889,NA,23.67,78.7,1.297925793,0,0
07/11/20 9:00,193.38,193,359.7222222,NA,26.24,65.5,1.434497094,0,0
07/11/20 10:00,193.42,193,559.7222222,NA,27.1,63.36,1.710630308,0,0
07/11/20 11:00,193.46,193,710,NA,28.12,57.2,1.645833706,0,0
07/11/20 12:00,193.5,193,827.2222222,NA,29.34,52.91,1.492315601,0,0
07/11/20 13:00,193.54,193,891.9444444,NA,29.77,55.16,1.436490836,0,0
07/11/20 14:00,193.58,193,906.3888889,NA,30.43,55.8,1.321850693,0,0
07/11/20 15:00,193.63,193,955.8333333,NA,31.54,51.14,1.619915065,0,0
07/11/20 16:00,193.67,193,468.0555556,NA,29.59,61.21,0.944036656,0,0
07/11/20 17:00,193.71,193,184.7222222,NA,27.05,71.15,1.31786321,0,0
07/11/20 18:00,193.75,193,48.33333333,NA,20.09,92,2.855037997,0.001016002,0
07/11/20 19:00,193.79,193,192.2222222,NA,22.23,85.6,1.439481448,0.000508001,0
07/11/20 20:00,193.83,193,134.7222222,NA,21.47,88.2,1.412565937,0.000508001,0
07/11/20 21:00,193.88,193,24.72222222,NA,20.77,91.2,0.764599911,0.000508001,0
07/11/20 22:00,193.92,193,0.277777778,NA,19.48,93.3,0.462548055,0,0
07/11/20 23:00,193.96,193,0,NA,19.33,91.3,0.464541797,0.000254001,0
07/12/20 0:00,194,194,0,NA,19.99,87.8,1.787389361,0,0
07/12/20 1:00,194.04,194,0,NA,19.59,89.2,1.644836835,0.000254001,0
07/12/20 2:00,194.08,194,0,NA,18.64,90.7,1.98377291,0,0
07/12/20 3:00,194.13,194,0,NA,18.13,90.9,1.966826106,0,0
07/12/20 4:00,194.17,194,0,NA,17.5,93.4,1.274997765,0,0
07/12/20 5:00,194.21,194,0,NA,16.92,94.5,0.820424676,0,0
07/12/20 6:00,194.25,194,2.222222222,NA,16.48,95,0.618059902,0.000254001,0
07/12/20 7:00,194.29,194,75.27777778,NA,17.9,94.9,0.818430934,0,0
07/12/20 8:00,194.33,194,215.8333333,NA,19.37,89.4,1.850192222,0,0
07/12/20 9:00,194.38,194,361.1111111,NA,21.62,81.3,2.165203397,0,0
07/12/20 10:00,194.42,194,575,NA,24,72.85,1.883088958,0,0
07/12/20 11:00,194.46,194,713.8888889,NA,25.53,63.26,2.068506929,0,0
07/12/20 12:00,194.5,194,842.7777778,NA,26.45,56.05,2.141278498,0.000254001,0
07/12/20 13:00,194.54,194,830.8333333,NA,26.75,55.71,2.075485025,0,0
