pond,datetime,date,time,temp,do,dosat,doy_frac,doy
B,08/14/20 3:02,08/14/20,3:02,25.416,3.767,45.950428,227.1264,227
B,08/14/20 3:32,08/14/20,3:32,25.349,3.268,39.814638,227.1472,227
B,08/14/20 4:02,08/14/20,4:02,25.256,3.832,46.606366,227.1681,227
B,08/14/20 4:32,08/14/20,4:32,25.155,4.118,49.991972,227.1889,227
B,08/14/20 5:02,08/14/20,5:02,25.063,4.076,49.398423,227.2097,227
B,08/14/20 5:32,08/14/20,5:32,24.979,2.047,24.769932,227.2306,227
B,08/14/20 6:02,08/14/20,6:02,24.853,3.271,39.489179,227.2514,227
B,08/14/20 6:32,08/14/20,6:32,24.786,3.559,42.91292,227.2722,227
B,08/14/20 7:02,08/14/20,7:02,24.668,3.629,43.661552,227.2931,227
B,08/14/20 7:32,08/14/20,7:32,24.601,3.547,42.622065,227.3139,227
B,08/14/20 8:02,08/14/20,8:02,24.567,3.852,46.257898,227.3347,227
B,08/14/20 8:32,08/14/20,8:32,24.584,4.399,52.843361,227.3556,227
B,08/14/20 9:02,08/14/20,9:02,24.584,4.009,48.158453,227.3764,227
B,08/14/20 9:32,08/14/20,9:32,24.651,3.878,46.642661,227.3972,227
B,08/14/20 10:02,08/14/20,10:02,24.71,3.885,46.777907,227.4181,227
B,08/14/20 10:32,08/14/20,10:32,24.76,4.102,49.43642,227.4389,227
B,08/14/20 11:02,08/14/20,11:02,24.87,4.37,52.773427,227.4597,227
B,08/14/20 11:32,08/14/20,11:32,24.945,4.584,55.434403,227.4806,227
B,08/14/20 12:02,08/14/20,12:02,25.029,4.825,58.439211,227.5014,227
B,08/14/20 12:32,08/14/20,12:32,25.139,5.084,61.700929,227.5222,227
B,08/14/20 13:02,08/14/20,13:02,25.248,5.185,63.052849,227.5431,227
B,08/14/20 13:32,08/14/20,13:32,25.349,4.365,53.179588,227.5639,227
B,08/14/20 14:02,08/14/20,14:02,25.442,5.688,69.416118,227.5847,227
B,08/14/20 14:32,08/14/20,14:32,25.568,5.806,71.019699,227.6056,227
B,08/14/20 15:02,08/14/20,15:02,25.661,5.961,73.039648,227.6264,227
B,08/14/20 15:32,08/14/20,15:32,25.779,5.997,73.63907,227.6472,227
B,08/14/20 16:02,08/14/20,16:02,25.838,6.314,77.614989,227.6681,227
B,08/14/20 16:32,08/14/20,16:32,25.981,6.808,83.905481,227.6889,227
B,08/14/20 17:02,08/14/20,17:02,25.981,6.786,83.634341,227.7097,227
B,08/14/20 17:32,08/14/20,17:32,26.066,6.753,83.356221,227.7306,227
B,08/14/20 18:02,08/14/20,18:02,26.082,6.891,85.084341,227.7514,227
B,08/14/20 18:32,08/14/20,18:32,26.082,6.926,85.516492,227.7722,227
B,08/14/20 19:02,08/14/20,19:02,26.099,7.102,87.716648,227.7931,227
B,08/14/20 19:32,08/14/20,19:32,26.192,6.996,86.553278,227.8139,227
B,08/14/20 20:02,08/14/20,20:02,26.133,6.81,84.162054,227.8347,227
B,08/14/20 20:32,08/14/20,20:32,26.142,6.741,83.322909,227.8556,227
B,08/14/20 21:02,08/14/20,21:02,26.158,6.672,82.493954,227.8764,227
B,08/14/20 21:32,08/14/20,21:32,26.192,6.504,80.466341,227.8972,227
B,08/14/20 22:02,08/14/20,22:02,26.184,6.43,79.539294,227.9181,227
B,08/14/20 22:32,08/14/20,22:32,26.234,6.347,78.583733,227.9389,227
B,08/14/20 23:02,08/14/20,23:02,26.209,6.454,79.872348,227.9597,227
B,08/14/20 23:32,08/14/20,23:32,26.234,1.008,12.48029,227.9806,227
B,08/15/20 0:02,08/15/20,0:02,26.125,3.134,38.726228,228.0014,228
B,08/15/20 0:32,08/15/20,0:32,26.268,4.152,51.438567,228.0222,228
B,08/15/20 1:02,08/15/20,1:02,26.361,5.175,64.220331,228.0431,228
B,08/15/20 1:32,08/15/20,1:32,26.319,5.78,71.673756,228.0639,228
B,08/15/20 2:02,08/15/20,2:02,26.175,5.343,66.082291,228.0847,228
B,08/15/20 2:32,08/15/20,2:32,26.006,5.136,63.327608,228.1056,228
B,08/15/20 3:02,08/15/20,3:02,25.871,4.962,61.032154,228.1264,228
B,08/15/20 3:32,08/15/20,3:32,25.762,4.454,54.675139,228.1472,228
B,08/15/20 4:02,08/15/20,4:02,25.627,4.505,55.165142,228.1681,228
B,08/15/20 4:32,08/15/20,4:32,25.475,4.42,53.974093,228.1889,228
B,08/15/20 5:02,08/15/20,5:02,25.315,4.072,49.578994,228.2097,228
B,08/15/20 5:32,08/15/20,5:32,25.147,3.913,47.496313,228.2306,228
B,08/15/20 6:02,08/15/20,6:02,25.004,3.666,44.381247,228.2514,228
B,08/15/20 6:32,08/15/20,6:32,24.87,3.128,37.774663,228.2722,228
B,08/15/20 7:02,08/15/20,7:02,24.727,3.3,39.746627,228.2931,228
B,08/15/20 7:32,08/15/20,7:32,24.609,3.098,37.232233,228.3139,228
B,08/15/20 8:02,08/15/20,8:02,24.542,3.071,36.861934,228.3347,228
B,08/15/20 8:32,08/15/20,8:32,24.492,3.255,39.034304,228.3556,228
B,08/15/20 9:02,08/15/20,9:02,24.508,3.334,39.993553,228.3764,228
B,08/15/20 9:32,08/15/20,9:32,24.508,3.443,41.301081,228.3972,228
B,08/15/20 10:02,08/15/20,10:02,24.626,3.511,42.20902,228.4181,228
B,08/15/20 10:32,08/15/20,10:32,24.66,3.596,43.258113,228.4389,228
B,08/15/20 11:02,08/15/20,11:02,24.76,3.776,45.507538,228.4597,228
B,08/15/20 11:32,08/15/20,11:32,24.844,3.967,47.883688,228.4806,228
B,08/15/20 12:02,08/15/20,12:02,24.903,4.355,52.62432,228.5014,228
B,08/15/20 12:32,08/15/20,12:32,25.063,4.423,53.603833,228.5222,228
B,08/15/20 13:02,08/15/20,13:02,25.198,4.566,55.474455,228.5431,228
B,08/15/20 13:32,08/15/20,13:32,25.442,5.048,61.605584,228.5639,228
B,08/15/20 14:02,08/15/20,14:02,25.484,5.094,62.214778,228.5847,228
B,08/15/20 14:32,08/15/20,14:32,25.551,5.599,68.46637,228.6056,228
B,08/15/20 15:02,08/15/20,15:02,25.686,6.124,75.071118,228.6264,228
B,08/15/20 15:32,08/15/20,15:32,25.88,6.268,77.108465,228.6472,228
B,08/15/20 16:02,08/15/20,16:02,25.998,6.34,78.161737,228.6681,228
B,08/15/20 16:32,08/15/20,16:32,26.057,6.597,81.417319,228.6889,228
B,08/15/20 17:02,08/15/20,17:02,26.158,6.639,82.085936,228.7097,228
B,08/15/20 17:32,08/15/20,17:32,26.218,6.759,83.660556,228.7306,228
B,08/15/20 18:02,08/15/20,18:02,26.285,6.768,83.873642,228.7514,228
B,08/15/20 18:32,08/15/20,18:32,26.327,6.648,82.449149,228.7722,228
B,08/15/20 19:02,08/15/20,19:02,26.353,6.8,84.373931,228.7931,228
B,08/15/20 19:32,08/15/20,19:32,26.37,6.592,81.818224,228.8139,228
B,08/15/20 20:02,08/15/20,20:02,26.378,6.441,79.955612,228.8347,228
B,08/15/20 20:32,08/15/20,20:32,26.395,6.537,81.172247,228.8556,228
B,08/15/20 21:02,08/15/20,21:02,26.412,6.565,81.544977,228.8764,228
B,08/15/20 21:32,08/15/20,21:32,26.412,6.353,78.91169,228.8972,228
B,08/15/20 22:02,08/15/20,22:02,26.395,5.301,65.824397,228.9181,228
B,08/15/20 22:32,08/15/20,22:32,26.294,4.011,49.715126,228.9389,228
B,08/15/20 23:02,08/15/20,23:02,26.125,3.326,41.098734,228.9597,228
B,08/15/20 23:32,08/15/20,23:32,25.99,4.065,50.107457,228.9806,228
B,08/16/20 0:02,08/16/20,0:02,25.787,4.032,49.517429,229.0014,229
B,08/16/20 0:32,08/16/20,0:32,25.635,4.107,50.298854,229.0222,229
B,08/16/20 1:02,08/16/20,1:02,25.484,4.023,49.134286,229.0431,229
B,08/16/20 1:32,08/16/20,1:32,25.332,4.057,49.411763,229.0639,229
B,08/16/20 2:02,08/16/20,2:02,25.198,4.069,49.436171,229.0847,229
B,08/16/20 2:32,08/16/20,2:32,25.046,3.781,45.808879,229.1056,229
B,08/16/20 3:02,08/16/20,3:02,24.92,3.792,45.835594,229.1264,229
B,08/16/20 3:32,08/16/20,3:32,24.819,3.967,47.861584,229.1472,229
B,08/16/20 4:02,08/16/20,4:02,24.693,3.761,45.270625,229.1681,229
B,08/16/20 4:32,08/16/20,4:32,24.567,3.551,42.643249,229.1889,229
B,08/16/20 5:02,08/16/20,5:02,24.466,3.509,42.059996,229.2097,229
B,08/16/20 5:32,08/16/20,5:32,24.357,3.229,38.625521,229.2306,229
B,08/16/20 6:02,08/16/20,6:02,24.24,3.3,39.388967,229.2514,229
B,08/16/20 6:32,08/16/20,6:32,24.156,3.009,35.859393,229.2722,229
B,08/16/20 7:02,08/16/20,7:02,24.08,2.941,34.999343,229.2931,229
B,08/16/20 7:32,08/16/20,7:32,23.98,2.912,34.589544,229.3139,229
B,08/16/20 8:02,08/16/20,8:02,23.98,2.961,35.171579,229.3347,229
B,08/16/20 8:32,08/16/20,8:32,23.98,2.997,35.599197,229.3556,229
B,08/16/20 9:02,08/16/20,9:02,24.03,3.032,36.048609,229.3764,229
B,08/16/20 9:32,08/16/20,9:32,24.013,3.089,36.714639,229.3972,229
B,08/16/20 10:02,08/16/20,10:02,24.047,3.108,36.963939,229.4181,229
B,08/16/20 10:32,08/16/20,10:32,24.064,3.108,36.975677,229.4389,229
B,08/16/20 11:02,08/16/20,11:02,24.131,0.201,2.394276,229.4597,229
B,08/16/20 11:32,08/16/20,11:32,24.181,0.48,5.723009,229.4806,229
B,08/16/20 12:02,08/16/20,12:02,24.206,0.723,8.6243,229.5014,229
B,08/16/20 12:32,08/16/20,12:32,24.299,2.759,32.967759,229.5222,229
B,08/16/20 13:02,08/16/20,13:02,24.424,3.454,41.368468,229.5431,229
B,08/16/20 13:32,08/16/20,13:32,24.525,3.665,43.977987,229.5639,229
B,08/16/20 14:02,08/16/20,14:02,24.626,4.046,48.640756,229.5847,229
B,08/16/20 14:32,08/16/20,14:32,24.727,4.489,54.067457,229.6056,229
B,08/16/20 15:02,08/16/20,15:02,24.769,4.55,54.844744,229.6264,229
B,08/16/20 15:32,08/16/20,15:32,24.903,4.594,55.512314,229.6472,229
B,08/16/20 16:02,08/16/20,16:02,24.979,4.91,59.413955,229.6681,229
B,08/16/20 16:32,08/16/20,16:32,25.088,5.246,63.607309,229.6889,229
B,08/16/20 17:02,08/16/20,17:02,25.139,5.557,67.441397,229.7097,229
B,08/16/20 17:32,08/16/20,17:32,25.147,5.464,66.322477,229.7306,229
B,08/16/20 18:02,08/16/20,18:02,25.223,5.7,69.283758,229.7514,229
B,08/16/20 18:32,08/16/20,18:32,25.214,5.685,69.09001,229.7722,229
B,08/16/20 19:02,08/16/20,19:02,25.24,5.593,68.004395,229.7931,229
B,08/16/20 19:32,08/16/20,19:32,25.231,5.552,67.494727,229.8139,229
B,08/16/20 20:02,08/16/20,20:02,25.231,5.572,67.737864,229.8347,229
B,08/16/20 20:32,08/16/20,20:32,25.265,5.576,67.828819,229.8556,229
B,08/16/20 21:02,08/16/20,21:02,25.282,5.474,66.608827,229.8764,229
B,08/16/20 21:32,08/16/20,21:32,25.265,5.429,66.040649,229.8972,229
B,08/16/20 22:02,08/16/20,22:02,25.282,5.349,65.0878,229.9181,229
B,08/16/20 22:32,08/16/20,22:32,25.299,5.128,62.418091,229.9389,229
B,08/16/20 23:02,08/16/20,23:02,25.299,5.116,62.272027,229.9597,229
B,08/16/20 23:32,08/16/20,23:32,25.332,5.069,61.737301,229.9806,229
B,08/17/20 0:02,08/17/20,0:02,25.332,4.912,59.825137,230.0014,230
B,08/17/20 0:32,08/17/20,0:32,25.315,4.605,56.068582,230.0222,230
B,08/17/20 1:02,08/17/20,1:02,25.282,3.685,44.839885,230.0431,230
B,08/17/20 1:32,08/17/20,1:32,25.172,3.151,38.264676,230.0639,230
B,08/17/20 2:02,08/17/20,2:02,25.071,2.409,29.199785,230.0847,230
B,08/17/20 2:32,08/17/20,2:32,24.97,3.018,36.513559,230.1056,230
B,08/17/20 3:02,08/17/20,3:02,24.811,2.809,33.885385,230.1264,230
B,08/17/20 3:32,08/17/20,3:32,24.718,2.853,34.357046,230.1472,230
B,08/17/20 4:02,08/17/20,4:02,24.584,2.977,35.761465,230.1681,230
B,08/17/20 4:32,08/17/20,4:32,24.492,2.867,34.381367,230.1889,230
B,08/17/20 5:02,08/17/20,5:02,24.382,2.835,33.928231,230.2097,230
B,08/17/20 5:32,08/17/20,5:32,24.273,2.949,35.221051,230.2306,230
B,08/17/20 6:02,08/17/20,6:02,24.148,2.847,33.923715,230.2514,230
B,08/17/20 6:32,08/17/20,6:32,24.055,2.63,31.283683,230.2722,230
B,08/17/20 7:02,08/17/20,7:02,23.98,2.363,28.06837,230.2931,230
B,08/17/20 7:32,08/17/20,7:32,23.904,2.52,29.890732,230.3139,230
B,08/17/20 8:02,08/17/20,8:02,23.854,2.163,25.632203,230.3347,230
B,08/17/20 8:32,08/17/20,8:32,23.862,2.178,25.813825,230.3556,230
B,08/17/20 9:02,08/17/20,9:02,23.871,2.314,27.430331,230.3764,230
B,08/17/20 9:32,08/17/20,9:32,23.904,2.458,29.155325,230.3972,230
B,08/17/20 10:02,08/17/20,10:02,23.963,2.536,30.113737,230.4181,230
B,08/17/20 10:32,08/17/20,10:32,24.013,2.617,31.104633,230.4389,230
B,08/17/20 11:02,08/17/20,11:02,24.122,2.741,32.644824,230.4597,230
B,08/17/20 11:32,08/17/20,11:32,24.248,2.902,34.643581,230.4806,230
B,08/17/20 12:02,08/17/20,12:02,24.34,3.166,37.859939,230.5014,230
B,08/17/20 12:32,08/17/20,12:32,24.424,3.386,40.554034,230.5222,230
B,08/17/20 13:02,08/17/20,13:02,24.483,3.569,42.792677,230.5431,230
B,08/17/20 13:32,08/17/20,13:32,24.651,3.82,45.945066,230.5639,230
B,08/17/20 14:02,08/17/20,14:02,24.76,4,48.207138,230.5847,230
B,08/17/20 14:32,08/17/20,14:32,24.895,4.388,53.015255,230.6056,230
B,08/17/20 15:02,08/17/20,15:02,24.979,4.761,57.610965,230.6264,230
B,08/17/20 15:32,08/17/20,15:32,25.071,4.925,59.696531,230.6472,230
B,08/17/20 16:02,08/17/20,16:02,25.231,5.333,64.832381,230.6681,230
B,08/17/20 16:32,08/17/20,16:32,25.374,5.548,67.623274,230.6889,230
B,08/17/20 17:02,08/17/20,17:02,25.391,5.635,68.705097,230.7097,230
B,08/17/20 17:32,08/17/20,17:32,25.475,5.804,70.874579,230.7306,230
B,08/17/20 18:02,08/17/20,18:02,25.526,5.861,71.637435,230.7514,230
B,08/17/20 18:32,08/17/20,18:32,25.543,5.972,73.016853,230.7722,230
B,08/17/20 19:02,08/17/20,19:02,25.568,6.193,75.75353,230.7931,230
B,08/17/20 19:32,08/17/20,19:32,25.585,6.097,74.602421,230.8139,230
B,08/17/20 20:02,08/17/20,20:02,25.576,5.864,71.739651,230.8347,230
B,08/17/20 20:32,08/17/20,20:32,25.593,5.74,70.244464,230.8556,230
B,08/17/20 21:02,08/17/20,21:02,25.644,5.821,71.302106,230.8764,230
B,08/17/20 21:32,08/17/20,21:32,25.576,5.413,66.222157,230.8972,230
B,08/17/20 22:02,08/17/20,22:02,25.509,4.245,51.869368,230.9181,230
B,08/17/20 22:32,08/17/20,22:32,25.383,3.531,43.045632,230.9389,230
B,08/17/20 23:02,08/17/20,23:02,25.198,3.618,43.956762,230.9597,230
B,08/17/20 23:32,08/17/20,23:32,25.029,3.958,47.938321,230.9806,230
B,08/18/20 0:02,08/18/20,0:02,24.853,3.783,45.670304,231.0014,231
B,08/18/20 0:32,08/18/20,0:32,24.685,3.581,43.097609,231.0222,231
B,08/18/20 1:02,08/18/20,1:02,24.55,3.478,41.753444,231.0431,231
B,08/18/20 1:32,08/18/20,1:32,24.391,3.587,42.935071,231.0639,231
B,08/18/20 2:02,08/18/20,2:02,24.248,2.872,34.285446,231.0847,231
B,08/18/20 2:32,08/18/20,2:32,24.131,2.707,32.245304,231.1056,231
B,08/18/20 3:02,08/18/20,3:02,24.022,2.549,30.301507,231.1264,231
B,08/18/20 3:32,08/18/20,3:32,23.921,2.559,30.362985,231.1472,231
B,08/18/20 4:02,08/18/20,4:02,23.804,2.595,30.722735,231.1681,231
B,08/18/20 4:32,08/18/20,4:32,23.703,2.724,32.188948,231.1889,231
B,08/18/20 5:02,08/18/20,5:02,23.586,2.524,29.760095,231.2097,231
B,08/18/20 5:32,08/18/20,5:32,23.485,2.381,28.020694,231.2306,231
B,08/18/20 6:02,08/18/20,6:02,23.385,2.341,27.49808,231.2514,231
B,08/18/20 6:32,08/18/20,6:32,23.284,2.123,24.889892,231.2722,231
B,08/18/20 7:02,08/18/20,7:02,23.159,2.031,23.755083,231.2931,231
B,08/18/20 7:32,08/18/20,7:32,23.092,2.034,23.760011,231.3139,231
B,08/18/20 8:02,08/18/20,8:02,23.058,2.104,24.561882,231.3347,231
B,08/18/20 8:32,08/18/20,8:32,23.042,2.075,24.215993,231.3556,231
B,08/18/20 9:02,08/18/20,9:02,23.025,2.036,23.753192,231.3764,231
B,08/18/20 9:32,08/18/20,9:32,23.067,2.256,26.340807,231.3972,231
B,08/18/20 10:02,08/18/20,10:02,23.109,2.395,27.986014,231.4181,231
B,08/18/20 10:32,08/18/20,10:32,23.192,2.536,29.680214,231.4389,231
B,08/18/20 11:02,08/18/20,11:02,23.31,2.659,31.189227,231.4597,231
B,08/18/20 11:32,08/18/20,11:32,23.377,2.828,33.213515,231.4806,231
B,08/18/20 12:02,08/18/20,12:02,23.502,2.672,31.455382,231.5014,231
B,08/18/20 12:32,08/18/20,12:32,23.569,2.999,35.349443,231.5222,231
B,08/18/20 13:02,08/18/20,13:02,23.695,3.269,38.6233,231.5431,231
B,08/18/20 13:32,08/18/20,13:32,23.787,3.537,41.861922,231.5639,231
B,08/18/20 14:02,08/18/20,14:02,23.888,3.689,43.743606,231.5847,231
B,08/18/20 14:32,08/18/20,14:32,24.005,3.887,46.192447,231.6056,231
B,08/18/20 15:02,08/18/20,15:02,24.181,4.159,49.587488,231.6264,231
B,08/18/20 15:32,08/18/20,15:32,24.29,4.313,51.528136,231.6472,231
B,08/18/20 16:02,08/18/20,16:02,24.349,4.378,52.362148,231.6681,231
B,08/18/20 16:32,08/18/20,16:32,24.517,4.966,59.580429,231.6889,231
B,08/18/20 17:02,08/18/20,17:02,24.534,5.109,61.315429,231.7097,231
B,08/18/20 17:32,08/18/20,17:32,24.609,5.317,63.900511,231.7306,231
B,08/18/20 18:02,08/18/20,18:02,24.685,5.585,67.215903,231.7514,231
B,08/18/20 18:32,08/18/20,18:32,24.668,5.539,66.641317,231.7722,231
B,08/18/20 19:02,08/18/20,19:02,24.685,5.465,65.771694,231.7931,231
B,08/18/20 19:32,08/18/20,19:32,24.66,5.213,62.709828,231.8139,231
B,08/18/20 20:02,08/18/20,20:02,24.676,5.174,62.259115,231.8347,231
B,08/18/20 20:32,08/18/20,20:32,24.718,5.122,61.681314,231.8556,231
B,08/18/20 21:02,08/18/20,21:02,24.735,5.158,62.134375,231.8764,231
B,08/18/20 21:32,08/18/20,21:32,24.76,5.017,60.463803,231.8972,231
B,08/18/20 22:02,08/18/20,22:02,24.777,4.853,58.505693,231.9181,231
B,08/18/20 22:32,08/18/20,22:32,24.769,4.903,59.099732,231.9389,231
B,08/18/20 23:02,08/18/20,23:02,24.71,3.798,45.730371,231.9597,231
B,08/18/20 23:32,08/18/20,23:32,24.643,2.574,30.95421,231.9806,231
B,08/19/20 0:02,08/19/20,0:02,24.475,2.724,32.65619,232.0014,232
B,08/19/20 0:32,08/19/20,0:32,24.332,3.025,36.168438,232.0222,232
B,08/19/20 1:02,08/19/20,1:02,24.139,3.391,40.39902,232.0431,232
B,08/19/20 1:32,08/19/20,1:32,23.971,3.386,40.21308,232.0639,232
B,08/19/20 2:02,08/19/20,2:02,23.829,2.943,34.859107,232.0847,232
B,08/19/20 2:32,08/19/20,2:32,23.703,3.138,37.081101,232.1056,232
B,08/19/20 3:02,08/19/20,3:02,23.561,2.867,33.788464,232.1264,232
B,08/19/20 3:32,08/19/20,3:32,23.444,2.811,33.055588,232.1472,232
B,08/19/20 4:02,08/19/20,4:02,23.335,2.838,33.304555,232.1681,232
B,08/19/20 4:32,08/19/20,4:32,23.217,2.342,27.422687,232.1889,232
B,08/19/20 5:02,08/19/20,5:02,23.117,2.276,26.599507,232.2097,232
B,08/19/20 5:32,08/19/20,5:32,23.033,2.363,27.572351,232.2306,232
B,08/19/20 6:02,08/19/20,6:02,22.933,2.221,25.866317,232.2514,232
B,08/19/20 6:32,08/19/20,6:32,22.824,2.308,26.823919,232.2722,232
B,08/19/20 7:02,08/19/20,7:02,22.715,2.183,25.318564,232.2931,232
B,08/19/20 7:32,08/19/20,7:32,22.657,2.395,27.746664,232.3139,232
B,08/19/20 8:02,08/19/20,8:02,22.582,2.145,24.81482,232.3347,232
B,08/19/20 8:32,08/19/20,8:32,22.59,2.24,25.917802,232.3556,232
B,08/19/20 9:02,08/19/20,9:02,22.615,2.496,28.893618,232.3764,232
B,08/19/20 9:32,08/19/20,9:32,22.623,2.616,30.287357,232.3972,232
B,08/19/20 10:02,08/19/20,10:02,22.665,2.577,29.859733,232.4181,232
B,08/19/20 10:32,08/19/20,10:32,22.732,2.7,31.324903,232.4389,232
B,08/19/20 11:02,08/19/20,11:02,22.891,2.831,32.944236,232.4597,232
B,08/19/20 11:32,08/19/20,11:32,22.983,3.073,35.822903,232.4806,232
B,08/19/20 12:02,08/19/20,12:02,23.067,3.374,39.394451,232.5014,232
B,08/19/20 12:32,08/19/20,12:32,23.167,2.435,28.48468,232.5222,232
B,08/19/20 13:02,08/19/20,13:02,23.343,3.2,37.558376,232.5431,232
B,08/19/20 13:32,08/19/20,13:32,23.435,3.822,44.936688,232.5639,232
B,08/19/20 14:02,08/19/20,14:02,23.544,4.331,51.025824,232.5847,232
B,08/19/20 14:32,08/19/20,14:32,23.653,4.935,58.261148,232.6056,232
B,08/19/20 15:02,08/19/20,15:02,23.779,4.976,58.884275,232.6264,232
B,08/19/20 15:32,08/19/20,15:32,23.879,5.488,65.064912,232.6472,232
B,08/19/20 16:02,08/19/20,16:02,23.98,6.105,72.516884,232.6681,232
B,08/19/20 16:32,08/19/20,16:32,24.072,6.035,71.808734,232.6889,232
B,08/19/20 17:02,08/19/20,17:02,24.173,6.826,81.373818,232.7097,232
B,08/19/20 17:32,08/19/20,17:32,24.248,6.629,79.135871,232.7306,232
B,08/19/20 18:02,08/19/20,18:02,24.223,6.677,79.671776,232.7514,232
B,08/19/20 18:32,08/19/20,18:32,24.307,6.839,81.732537,232.7722,232
B,08/19/20 19:02,08/19/20,19:02,24.282,6.646,79.389057,232.7931,232
B,08/19/20 19:32,08/19/20,19:32,24.307,6.829,81.613028,232.8139,232
B,08/19/20 20:02,08/19/20,20:02,24.332,6.349,75.911872,232.8347,232
B,08/19/20 20:32,08/19/20,20:32,24.332,6.465,77.298827,232.8556,232
B,08/19/20 21:02,08/19/20,21:02,24.357,6.248,74.739007,232.8764,232
B,08/19/20 21:32,08/19/20,21:32,24.391,6.082,72.799303,232.8972,232
B,08/19/20 22:02,08/19/20,22:02,24.391,6.097,72.978848,232.9181,232
B,08/19/20 22:32,08/19/20,22:32,24.433,5.72,68.519746,232.9389,232
B,08/19/20 23:02,08/19/20,23:02,24.45,4.399,52.712158,232.9597,232
B,08/19/20 23:32,08/19/20,23:32,24.391,2.987,35.753291,232.9806,232
B,08/20/20 0:02,08/20/20,0:02,24.299,2.463,29.430804,233.0014,233
B,08/20/20 0:32,08/20/20,0:32,24.206,3.232,38.552887,233.0222,233
B,08/20/20 1:02,08/20/20,1:02,24.089,3.495,41.599203,233.0431,233
B,08/20/20 1:32,08/20/20,1:32,23.946,3.768,44.728899,233.0639,233
B,08/20/20 2:02,08/20/20,2:02,23.804,3.931,46.539912,233.0847,233
B,08/20/20 2:32,08/20/20,2:32,23.636,3.772,44.516893,233.1056,233
B,08/20/20 3:02,08/20/20,3:02,23.519,3.676,43.288547,233.1264,233
B,08/20/20 3:32,08/20/20,3:32,23.41,3.251,38.205218,233.1472,233
B,08/20/20 4:02,08/20/20,4:02,23.276,3.4,39.855321,233.1681,233
B,08/20/20 4:32,08/20/20,4:32,23.192,3.148,36.84279,233.1889,233
B,08/20/20 5:02,08/20/20,5:02,23.092,2.932,34.249928,233.2097,233
B,08/20/20 5:32,08/20/20,5:32,23.008,2.649,30.894854,233.2306,233
B,08/20/20 6:02,08/20/20,6:02,22.908,2.401,27.949368,233.2514,233
B,08/20/20 6:32,08/20/20,6:32,22.824,2.547,29.601613,233.2722,233
B,08/20/20 7:02,08/20/20,7:02,22.749,2.742,31.82248,233.2931,233
B,08/20/20 7:32,08/20/20,7:32,22.674,2.792,32.356492,233.3139,233
B,08/20/20 8:02,08/20/20,8:02,22.632,2.693,31.184196,233.3347,233
B,08/20/20 8:32,08/20/20,8:32,22.623,2.687,31.109376,233.3556,233
B,08/20/20 9:02,08/20/20,9:02,22.648,2.834,32.826953,233.3764,233
B,08/20/20 9:32,08/20/20,9:32,22.665,2.91,33.718208,233.3972,233
B,08/20/20 10:02,08/20/20,10:02,22.707,2.949,34.197465,233.4181,233
B,08/20/20 10:32,08/20/20,10:32,22.757,3.034,35.216671,233.4389,233
B,08/20/20 11:02,08/20/20,11:02,22.841,3.151,36.633232,233.4597,233
B,08/20/20 11:32,08/20/20,11:32,22.966,3.349,39.027727,233.4806,233
B,08/20/20 12:02,08/20/20,12:02,23.092,3.545,41.410639,233.5014,233
B,08/20/20 12:32,08/20/20,12:32,23.243,3.701,43.356644,233.5222,233
B,08/20/20 13:02,08/20/20,13:02,23.335,4.01,47.058234,233.5431,233
B,08/20/20 13:32,08/20/20,13:32,23.402,4.344,51.042274,233.5639,233
B,08/20/20 14:02,08/20/20,14:02,23.594,4.841,57.088073,233.5847,233
B,08/20/20 14:32,08/20/20,14:32,23.67,4.949,58.445089,233.6056,233
B,08/20/20 15:02,08/20/20,15:02,23.795,5.445,64.453592,233.6264,233
B,08/20/20 15:32,08/20/20,15:32,23.879,5.643,66.902569,233.6472,233
B,08/20/20 16:02,08/20/20,16:02,23.971,6.134,72.849093,233.6681,233
B,08/20/20 16:32,08/20/20,16:32,24.072,6.611,78.662393,233.6889,233
B,08/20/20 17:02,08/20/20,17:02,24.122,5.805,69.136522,233.7097,233
B,08/20/20 17:32,08/20/20,17:32,24.231,6.252,74.61168,233.7306,233
B,08/20/20 18:02,08/20/20,18:02,24.181,6.473,77.17716,233.7514,233
B,08/20/20 18:32,08/20/20,18:32,24.265,6.658,79.507234,233.7722,233
B,08/20/20 19:02,08/20/20,19:02,24.265,6.141,73.333422,233.7931,233
B,08/20/20 19:32,08/20/20,19:32,24.29,6.467,77.262336,233.8139,233
B,08/20/20 20:02,08/20/20,20:02,24.29,6.447,77.023393,233.8347,233
B,08/20/20 20:32,08/20/20,20:32,24.315,6.223,74.381824,233.8556,233
B,08/20/20 21:02,08/20/20,21:02,24.332,6.259,74.835787,233.8764,233
B,08/20/20 21:32,08/20/20,21:32,24.382,6.056,72.475968,233.8972,233
B,08/20/20 22:02,08/20/20,22:02,24.374,6.147,73.554083,233.9181,233
B,08/20/20 22:32,08/20/20,22:32,24.382,6.066,72.595644,233.9389,233
B,08/20/20 23:02,08/20/20,23:02,24.416,5.955,71.312281,233.9597,233
B,08/20/20 23:32,08/20/20,23:32,24.391,5.39,64.516318,233.9806,233
B,08/21/20 0:02,08/21/20,0:02,24.315,3.848,45.994096,234.0014,234
B,08/21/20 0:32,08/21/20,0:32,24.248,2.757,32.912596,234.0222,234
