DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/5/2020,10:26:36 AM,F5,,0.00000 °,0.00000 °,731.8,273,283.5,0.13,284.5,184,73.5,3663,-2.4,-2.4,2.8,11.35,0.01,-0.11,225.8,19.31,8.9,-177.2,1.742,1.228,1.412
6/5/2020,10:26:36 AM,F5,,0.00000 °,0.00000 °,731.8,272.8,283.7,0.13,284.8,184,73.4,3665.3,-2.4,-2.3,1,4.22,0.01,-0.11,225.5,19.3,8.87,-175.6,1.755,1.237,1.43
6/5/2020,10:26:36 AM,F5,,0.00000 °,0.00000 °,731.8,272.7,284,0.13,285.2,185,73.2,3667.2,-2.3,-2.3,2.61,10.6,0.01,-0.1,225.3,19.3,8.84,-173.8,1.761,1.241,1.44
6/5/2020,10:26:37 AM,F5,,0.00000 °,0.00000 °,731.8,272.6,284.6,0.13,285.8,185,73,3668.6,-2.3,-2.3,1.25,5.23,0.01,-0.11,225,19.29,8.77,-170,1.768,1.246,1.448
6/5/2020,10:26:37 AM,F5,,0.00000 °,0.00000 °,731.8,272.5,284.7,0.14,285.9,185,73,3669.7,-2.3,-2.3,1.25,5.23,0.01,-0.1,224.8,19.3,8.77,-170,1.781,1.255,1.466
6/5/2020,10:26:37 AM,F5,,0.00000 °,0.00000 °,731.7,272.5,284.6,0.14,285.8,185,73,3670.1,-2.3,-2.3,1.25,5.23,0.01,-0.1,224.6,19.33,8.77,-170,1.787,1.26,1.475
6/5/2020,10:26:37 AM,F5,,0.00000 °,0.00000 °,731.7,272.4,284.7,0.14,285.9,185,72.9,3671.2,-2.3,-2.3,1.25,5.23,0.01,-0.1,224.4,19.32,8.77,-169.5,1.794,1.264,1.481
6/5/2020,10:26:38 AM,F5,,0.00000 °,0.00000 °,731.7,272.4,284.8,0.14,286,185,72.9,3671.6,-2.3,-2.3,1.26,5.27,0.01,-0.1,224.1,19.3,8.74,-168.2,1.8,1.269,1.49
6/5/2020,10:26:38 AM,F5,,0.00000 °,0.00000 °,731.7,272.3,285,0.14,286.2,185,72.8,3672.2,-2.3,-2.3,1.26,5.27,0.01,-0.1,223.7,19.27,8.73,-167.5,1.813,1.278,1.506
6/5/2020,10:26:38 AM,F5,,0.00000 °,0.00000 °,731.6,272.3,285.3,0.14,286.6,185,72.7,3672.6,-2.3,-2.3,1.26,5.27,0.01,-0.1,223.2,19.24,8.72,-167,1.819,1.282,1.508
6/5/2020,10:26:38 AM,F5,,0.00000 °,0.00000 °,731.6,272.3,285.7,0.14,287,186,72.6,3672.6,-2.2,-2.2,1.26,5.27,0.01,-0.11,214.4,18.5,8.71,-166.5,1.826,1.287,1.513
6/5/2020,10:26:39 AM,F5,,0.00000 °,0.00000 °,731.6,272.3,286.2,0.14,287.5,186,72.4,3672.6,-2.2,-2.2,1.29,5.37,0.01,-0.11,212.8,18.38,8.7,-165.4,1.838,1.295,1.52
6/5/2020,10:26:39 AM,F5,,0.00000 °,0.00000 °,731.6,272.3,286.6,0.14,288,186,72.3,3672.4,-2.2,-2.2,1.93,7.92,0.02,-0.1,211.9,18.33,8.68,-164.7,1.843,1.299,1.524
6/5/2020,10:26:39 AM,F5,,0.00000 °,0.00000 °,731.6,272.3,286.8,0.14,288.2,186,72.2,3672.4,-2.2,-2.2,1.95,7.98,0.02,-0.1,211.3,18.3,8.67,-164.1,1.849,1.303,1.527
6/5/2020,10:26:39 AM,F5,,0.00000 °,0.00000 °,731.6,272.3,287.1,0.14,288.5,187,72.1,3672.2,-2.2,-2.2,2.67,10.83,0.02,-0.1,210.6,18.26,8.65,-162.7,1.86,1.31,1.536
6/5/2020,10:26:40 AM,F5,,0.00000 °,0.00000 °,731.6,272.3,287.3,0.14,288.8,187,72.1,3671.7,-2.2,-2.2,1.22,5.09,0.02,-0.1,211,18.32,8.64,-162,1.865,1.314,1.543
6/5/2020,10:30:35 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.2,0.12,259.6,170,82.5,3615.9,-3.7,-3.7,0.26,1.3,-0.3,-0.3,164.1,12.82,9.12,-192.4,0.005,0.004,0.005
6/5/2020,10:30:35 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.2,0.12,259.6,170,82.5,3615.9,-3.7,-3.7,0.26,1.3,-0.3,-0.3,164.1,12.82,9.12,-192.4,0.005,0.004,0.005
6/5/2020,10:30:35 AM,F6,,0.00000 °,0.00000 °,731.7,276.5,261.2,0.12,259.6,170,82.5,3616,-3.7,-3.7,0.25,1.29,-0.3,-0.3,164.4,12.84,9.12,-192.4,0.005,0.004,0.007
6/5/2020,10:30:35 AM,F6,,0.00000 °,0.00000 °,731.7,276.5,261.2,0.12,259.6,170,82.5,3616,-3.7,-3.7,0.26,1.29,-0.3,-0.31,164.5,12.85,9.12,-192.4,0.005,0.004,0.004
6/5/2020,10:30:36 AM,F6,,0.00000 °,0.00000 °,731.7,276.5,261.2,0.12,259.6,170,82.5,3616.1,-3.7,-3.7,0.26,1.31,-0.3,-0.31,164.6,12.86,9.12,-192.4,0.005,0.004,0.004
6/5/2020,10:30:36 AM,F6,,0.00000 °,0.00000 °,731.7,276.5,261.2,0.12,259.6,170,82.5,3616.1,-3.7,-3.7,0.26,1.32,-0.3,-0.31,164.7,12.87,9.12,-192.4,0.005,0.004,0.005
6/5/2020,10:30:36 AM,F6,,0.00000 °,0.00000 °,731.7,276.5,261.2,0.12,259.6,170,82.5,3616.1,-3.7,-3.7,0.26,1.33,-0.3,-0.31,164.8,12.88,9.12,-192.4,0.005,0.004,0.005
6/5/2020,10:30:36 AM,F6,,0.00000 °,0.00000 °,731.7,276.5,261.2,0.12,259.6,170,82.5,3616.1,-3.7,-3.7,0.27,1.34,-0.3,-0.31,164.9,12.89,9.12,-192.4,0.005,0.004,0.004
6/5/2020,10:30:37 AM,F6,,0.00000 °,0.00000 °,731.7,276.5,261.2,0.12,259.6,170,82.5,3616,-3.7,-3.7,0.27,1.34,-0.3,-0.31,165,12.89,9.12,-192.4,0.005,0.004,0.012
6/5/2020,10:30:37 AM,F6,,0.00000 °,0.00000 °,731.7,276.5,261.2,0.12,259.6,170,82.5,3616,-3.7,-3.7,0.27,1.37,-0.3,-0.31,165.1,12.9,9.12,-192.4,0.005,0.004,0.014
6/5/2020,10:30:37 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.2,0.12,259.6,170,82.5,3616,-3.7,-3.7,0.28,1.38,-0.3,-0.31,165.2,12.91,9.12,-192.4,0.006,0.004,0.017
6/5/2020,10:30:37 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.2,0.12,259.6,170,82.5,3615.9,-3.7,-3.7,0.27,1.37,-0.3,-0.3,165.3,12.92,9.12,-192.4,0.006,0.004,0.034
6/5/2020,10:30:38 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.2,0.12,259.6,170,82.5,3615.9,-3.7,-3.7,0.28,1.38,-0.29,-0.3,165.4,12.92,9.12,-192.4,0.006,0.004,0.043
6/5/2020,10:30:38 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.2,0.12,259.6,170,82.5,3615.7,-3.7,-3.7,0.28,1.38,-0.29,-0.3,165.5,12.93,9.12,-192.4,0.007,0.005,0.049
6/5/2020,10:30:38 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.2,0.12,259.6,170,82.5,3615.7,-3.7,-3.7,0.29,1.42,-0.29,-0.3,165.6,12.94,9.12,-192.4,0.007,0.005,0.057
6/5/2020,10:30:38 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.2,0.12,259.6,170,82.5,3615.6,-3.7,-3.7,0.3,1.45,-0.29,-0.3,165.7,12.95,9.12,-192.4,0.008,0.006,0.074
6/5/2020,10:30:39 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.2,0.12,259.6,170,82.5,3615.6,-3.7,-3.7,0.3,1.48,-0.29,-0.3,165.8,12.96,9.12,-192.4,0.009,0.006,0.081
6/5/2020,10:30:39 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.2,0.12,259.6,170,82.5,3615.5,-3.7,-3.7,0.3,1.47,-0.29,-0.3,165.9,12.96,9.12,-192.4,0.009,0.007,0.09
6/5/2020,10:30:39 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.3,0.12,259.6,170,82.5,3615.5,-3.7,-3.7,0.31,1.49,-0.29,-0.3,166,12.97,9.12,-192.4,0.011,0.008,0.103
6/5/2020,10:30:39 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.3,0.12,259.6,170,82.5,3615.5,-3.7,-3.7,0.31,1.51,-0.29,-0.3,166.1,12.98,9.12,-192.5,0.012,0.008,0.11
6/5/2020,10:30:40 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.3,0.12,259.6,170,82.5,3615.3,-3.7,-3.7,0.31,1.51,-0.29,-0.3,171.2,13.37,9.12,-192.5,0.013,0.009,0.116
6/5/2020,10:30:40 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.3,0.12,259.6,170,82.5,3615.3,-3.7,-3.7,0.32,1.54,-0.29,-0.3,170.9,13.35,9.12,-192.5,0.014,0.01,0.138
6/5/2020,10:30:40 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.3,0.12,259.6,170,82.5,3615.3,-3.7,-3.7,0.32,1.55,-0.29,-0.3,171.5,13.4,9.12,-192.5,0.015,0.011,0.151
6/5/2020,10:30:40 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.3,0.12,259.7,170,82.5,3615.3,-3.7,-3.7,0.33,1.57,-0.29,-0.3,171.9,13.43,9.12,-192.5,0.017,0.012,0.159
6/5/2020,10:30:41 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.3,0.12,259.7,170,82.5,3615.3,-3.7,-3.7,0.34,1.62,-0.29,-0.3,171.8,13.42,9.12,-192.5,0.019,0.014,0.184
6/5/2020,10:30:41 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.3,0.12,259.7,170,82.5,3615.3,-3.7,-3.7,0.35,1.66,-0.29,-0.3,171.9,13.44,9.12,-192.5,0.021,0.015,0.196
6/5/2020,10:30:41 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.3,0.12,259.7,170,82.5,3615.3,-3.7,-3.7,0.36,1.71,-0.29,-0.3,172.4,13.47,9.12,-192.5,0.022,0.016,0.203
6/5/2020,10:30:41 AM,F6,,0.00000 °,0.00000 °,731.8,276.6,261.3,0.12,259.7,170,82.5,3615.3,-3.7,-3.7,0.38,1.76,-0.29,-0.3,172.5,13.48,9.12,-192.5,0.024,0.017,0.211
6/5/2020,10:30:42 AM,F6,,0.00000 °,0.00000 °,731.8,276.6,261.4,0.12,259.7,170,82.5,3615.5,-3.7,-3.7,0.39,1.82,-0.29,-0.3,172.3,13.46,9.12,-192.5,0.027,0.019,0.232
6/5/2020,10:30:42 AM,F6,,0.00000 °,0.00000 °,731.8,276.6,261.4,0.12,259.7,170,82.5,3615.5,-3.7,-3.7,0.4,1.87,-0.29,-0.3,172.1,13.45,9.12,-192.5,0.029,0.02,0.24
6/5/2020,10:30:42 AM,F6,,0.00000 °,0.00000 °,731.8,276.6,261.4,0.12,259.7,170,82.5,3615.5,-3.7,-3.7,0.41,1.9,-0.29,-0.3,172.4,13.47,9.12,-192.5,0.031,0.022,0.251
6/5/2020,10:30:42 AM,F6,,0.00000 °,0.00000 °,731.6,276.6,261.4,0.12,259.8,170,82.5,3615.5,-3.7,-3.7,0.41,1.91,-0.29,-0.3,172.4,13.47,9.12,-192.5,0.035,0.024,0.269
6/5/2020,10:30:43 AM,F6,,0.00000 °,0.00000 °,731.6,276.6,261.4,0.12,259.8,170,82.5,3615.5,-3.7,-3.7,0.42,1.95,-0.28,-0.29,172.2,13.46,9.12,-192.5,0.037,0.026,0.281
6/5/2020,10:30:43 AM,F6,,0.00000 °,0.00000 °,731.6,276.6,261.4,0.12,259.8,170,82.5,3615.5,-3.7,-3.7,0.43,1.99,-0.28,-0.29,172.2,13.46,9.12,-192.5,0.039,0.027,0.289
6/5/2020,10:30:43 AM,F6,,0.00000 °,0.00000 °,731.6,276.6,261.5,0.12,259.8,170,82.5,3615.5,-3.7,-3.7,0.45,2.05,-0.28,-0.29,172.3,13.47,9.12,-192.5,0.043,0.031,0.306
6/5/2020,10:30:43 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.5,0.12,259.8,170,82.4,3615.6,-3.7,-3.7,0.47,2.13,-0.28,-0.29,172.5,13.49,9.12,-192.5,0.046,0.032,0.317
6/5/2020,10:30:44 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.5,0.12,259.9,170,82.4,3615.7,-3.7,-3.7,0.5,2.24,-0.28,-0.29,172.5,13.49,9.12,-192.5,0.048,0.034,0.323
6/5/2020,10:30:44 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.5,0.12,259.9,170,82.4,3615.7,-3.7,-3.7,0.51,2.28,-0.27,-0.29,172.6,13.5,9.12,-192.4,0.053,0.037,0.342
6/5/2020,10:30:44 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.5,0.12,259.9,170,82.4,3615.9,-3.7,-3.7,0.51,2.29,-0.27,-0.29,172.6,13.5,9.12,-192.4,0.055,0.039,0.354
6/5/2020,10:30:44 AM,F6,,0.00000 °,0.00000 °,731.7,276.6,261.5,0.12,259.9,170,82.4,3615.9,-3.7,-3.7,0.53,2.37,-0.27,-0.29,172.6,13.5,9.12,-192.4,0.058,0.041,0.362
6/5/2020,10:30:45 AM,F6,,0.00000 °,0.00000 °,731.7,276.5,261.6,0.12,259.9,170,82.4,3616,-3.7,-3.7,0.56,2.5,-0.28,-0.29,172.6,13.5,9.12,-192.4,0.061,0.043,0.371
6/5/2020,10:30:45 AM,F6,,0.00000 °,0.00000 °,731.7,276.5,261.6,0.12,260,170,82.4,3616.1,-3.7,-3.7,0.58,2.58,-0.28,-0.29,172.6,13.5,9.12,-192.4,0.066,0.047,0.388
6/5/2020,10:30:45 AM,F6,,0.00000 °,0.00000 °,731.7,276.5,261.6,0.12,260,170,82.4,3616.1,-3.7,-3.7,0.59,2.63,-0.27,-0.29,172.6,13.5,9.12,-192.4,0.069,0.049,0.395
6/5/2020,10:30:45 AM,F6,,0.00000 °,0.00000 °,731.6,276.5,261.6,0.12,260,170,82.4,3616.4,-3.7,-3.7,0.62,2.71,-0.27,-0.29,172.5,13.5,9.12,-192.3,0.072,0.051,0.405
6/5/2020,10:30:46 AM,F6,,0.00000 °,0.00000 °,731.6,276.5,261.6,0.12,260,170,82.3,3616.5,-3.7,-3.7,0.64,2.82,-0.27,-0.29,172.5,13.5,9.12,-192.3,0.078,0.055,0.422
6/5/2020,10:30:46 AM,F6,,0.00000 °,0.00000 °,731.6,276.5,261.7,0.12,260.1,170,82.3,3616.6,-3.7,-3.7,0.66,2.88,-0.27,-0.29,172.4,13.49,9.12,-192.3,0.081,0.057,0.434
6/5/2020,10:30:46 AM,F6,,0.00000 °,0.00000 °,731.6,276.5,261.7,0.12,260.1,170,82.3,3616.8,-3.7,-3.7,0.67,2.94,-0.27,-0.29,172.4,13.49,9.12,-192.3,0.085,0.06,0.446
6/5/2020,10:30:46 AM,F6,,0.00000 °,0.00000 °,731.7,276.5,261.7,0.12,260.1,170,82.3,3616.9,-3.7,-3.7,0.68,2.98,-0.27,-0.28,172.3,13.49,9.12,-192.2,0.091,0.064,0.466
6/5/2020,10:30:47 AM,F6,,0.00000 °,0.00000 °,731.7,276.5,261.7,0.12,260.1,170,82.3,3617,-3.7,-3.7,0.7,3.05,-0.26,-0.28,172.2,13.48,9.12,-192.2,0.095,0.067,0.477
6/5/2020,10:30:47 AM,F6,,0.00000 °,0.00000 °,731.7,276.5,261.8,0.12,260.2,170,82.3,3617.3,-3.7,-3.7,0.71,3.08,-0.26,-0.28,172.1,13.47,9.12,-192.2,0.098,0.069,0.483
6/5/2020,10:30:47 AM,F6,,0.00000 °,0.00000 °,731.7,276.4,261.8,0.12,260.2,170,82.3,3617.4,-3.7,-3.7,0.72,3.14,-0.26,-0.28,172,13.47,9.12,-192.1,0.102,0.072,0.492
6/5/2020,10:30:47 AM,F6,,0.00000 °,0.00000 °,731.7,276.4,261.8,0.12,260.2,170,82.3,3617.6,-3.7,-3.7,0.73,3.17,-0.25,-0.27,171.9,13.46,9.12,-192.1,0.109,0.077,0.512
6/5/2020,10:30:48 AM,F6,,0.00000 °,0.00000 °,731.7,276.4,261.8,0.12,260.3,170,82.2,3617.8,-3.6,-3.6,0.74,3.21,-0.26,-0.28,171.8,13.45,9.12,-192.1,0.113,0.08,0.52
6/5/2020,10:30:48 AM,F6,,0.00000 °,0.00000 °,731.7,276.4,261.9,0.12,260.3,170,82.2,3617.9,-3.6,-3.6,0.74,3.21,-0.25,-0.27,171.7,13.45,9.12,-192,0.117,0.083,0.53
6/5/2020,10:30:48 AM,F6,,0.00000 °,0.00000 °,731.7,276.4,261.9,0.12,260.3,170,82.2,3618.2,-3.6,-3.6,0.74,3.19,-0.25,-0.27,171.5,13.44,9.12,-192,0.125,0.088,0.548
6/5/2020,10:30:48 AM,F6,,0.00000 °,0.00000 °,731.7,276.4,261.9,0.12,260.3,170,82.2,3618.5,-3.6,-3.6,0.76,3.27,-0.25,-0.27,171.5,13.44,9.12,-192,0.129,0.091,0.553
6/5/2020,10:30:49 AM,F6,,0.00000 °,0.00000 °,731.7,276.3,261.9,0.12,260.4,170,82.2,3618.7,-3.6,-3.6,0.79,3.39,-0.24,-0.27,171.4,13.43,9.11,-191.9,0.133,0.094,0.56
6/5/2020,10:30:49 AM,F6,,0.00000 °,0.00000 °,731.7,276.3,261.9,0.12,260.4,170,82.2,3619,-3.6,-3.6,0.8,3.44,-0.24,-0.26,171.3,13.43,9.11,-191.9,0.141,0.1,0.575
6/5/2020,10:30:49 AM,F6,,0.00000 °,0.00000 °,731.7,276.3,262,0.12,260.4,170,82.2,3619.1,-3.6,-3.6,0.8,3.43,-0.24,-0.26,171.2,13.42,9.11,-191.9,0.145,0.103,0.582
6/5/2020,10:30:49 AM,F6,,0.00000 °,0.00000 °,731.7,276.3,262,0.12,260.4,170,82.1,3619.4,-3.6,-3.6,0.81,3.47,-0.23,-0.26,171.1,13.42,9.11,-191.8,0.15,0.106,0.589
6/5/2020,10:30:50 AM,F6,,0.00000 °,0.00000 °,731.7,276.3,262,0.12,260.5,170,82.1,3619.6,-3.6,-3.6,0.83,3.58,-0.23,-0.26,171,13.41,9.11,-191.8,0.158,0.112,0.602
6/5/2020,10:30:50 AM,F6,,0.00000 °,0.00000 °,731.7,276.2,262,0.12,260.5,170,82.1,3620,-3.6,-3.6,0.85,3.66,-0.23,-0.26,170.9,13.4,9.11,-191.7,0.163,0.115,0.609
6/5/2020,10:30:50 AM,F6,,0.00000 °,0.00000 °,731.7,276.2,262,0.12,260.5,170,82.1,3620.4,-3.6,-3.6,0.87,3.73,-0.22,-0.25,170.8,13.4,9.11,-191.7,0.167,0.118,0.614
6/5/2020,10:30:50 AM,F6,,0.00000 °,0.00000 °,731.8,276.2,262.1,0.12,260.6,170,82.1,3620.8,-3.6,-3.6,0.89,3.81,-0.22,-0.25,170.7,13.39,9.11,-191.7,0.172,0.121,0.619
6/5/2020,10:30:51 AM,F6,,0.00000 °,0.00000 °,731.8,276.2,262.1,0.12,260.6,170,82.1,3621.2,-3.6,-3.6,0.92,3.9,-0.22,-0.25,170.6,13.39,9.11,-191.6,0.181,0.128,0.633
6/5/2020,10:30:51 AM,F6,,0.00000 °,0.00000 °,731.8,276.1,262.1,0.12,260.6,170,82,3621.6,-3.6,-3.6,1.3,5.4,-0.22,-0.25,170.5,13.38,9.11,-191.6,0.186,0.131,0.636
6/5/2020,10:30:51 AM,F6,,0.00000 °,0.00000 °,731.8,276.1,262.2,0.12,260.7,170,82,3622,-3.6,-3.6,0.9,3.84,-0.22,-0.25,170.4,13.38,9.11,-191.6,0.195,0.138,0.649
6/5/2020,10:30:51 AM,F6,,0.00000 °,0.00000 °,731.6,276.1,262.2,0.12,260.7,170,82,3622.3,-3.6,-3.6,1.11,4.66,-0.21,-0.25,170.3,13.37,9.11,-191.5,0.2,0.141,0.655
6/5/2020,10:30:52 AM,F6,,0.00000 °,0.00000 °,731.6,276,262.2,0.12,260.7,170,82,3622.7,-3.6,-3.6,0.91,3.87,-0.21,-0.25,170.2,13.36,9.11,-191.5,0.204,0.144,0.661
6/5/2020,10:30:52 AM,F6,,0.00000 °,0.00000 °,731.6,276,262.2,0.12,260.8,170,81.9,3623.1,-3.6,-3.6,1.17,4.91,-0.21,-0.25,170.1,13.36,9.11,-191.4,0.209,0.148,0.667
6/5/2020,10:30:52 AM,F6,,0.00000 °,0.00000 °,731.6,276,262.3,0.12,260.8,170,81.9,3623.5,-3.6,-3.6,1.35,5.6,-0.2,-0.24,170,13.35,9.11,-191.4,0.219,0.155,0.68
6/5/2020,10:30:52 AM,F6,,0.00000 °,0.00000 °,731.8,275.9,262.3,0.12,260.8,170,81.9,3623.8,-3.6,-3.6,1.16,4.87,-0.19,-0.24,169.9,13.35,9.11,-191.4,0.224,0.158,0.683
6/5/2020,10:30:53 AM,F6,,0.00000 °,0.00000 °,731.8,275.9,262.3,0.12,260.8,170,81.9,3624.2,-3.6,-3.6,1.36,5.65,-0.19,-0.23,169.8,13.35,9.11,-191.3,0.229,0.162,0.688
6/5/2020,10:30:53 AM,F6,,0.00000 °,0.00000 °,731.8,275.9,262.3,0.12,260.9,171,81.9,3624.6,-3.6,-3.6,2.08,8.49,-0.19,-0.23,169.7,13.34,9.1,-191.3,0.239,0.169,0.7
6/5/2020,10:30:53 AM,F6,,0.00000 °,0.00000 °,731.8,275.9,262.3,0.12,260.9,171,81.9,3625,-3.6,-3.6,3.25,13.13,-0.19,-0.23,169.6,13.33,9.1,-191.2,0.244,0.172,0.708
6/5/2020,10:30:53 AM,F6,,0.00000 °,0.00000 °,731.7,275.8,262.4,0.12,260.9,171,81.8,3625.3,-3.6,-3.6,1.59,6.58,-0.19,-0.23,169.5,13.33,9.1,-191.2,0.249,0.176,0.712
6/5/2020,10:30:54 AM,F6,,0.00000 °,0.00000 °,731.7,275.8,262.4,0.12,260.9,171,81.8,3625.7,-3.6,-3.6,1.41,5.87,-0.18,-0.23,169.4,13.32,9.1,-191.1,0.254,0.18,0.719
6/5/2020,10:30:54 AM,F6,,0.00000 °,0.00000 °,731.7,275.8,262.4,0.12,260.9,171,81.8,3626.1,-3.6,-3.6,1.6,6.6,-0.18,-0.23,169.3,13.32,9.1,-191.1,0.265,0.187,0.734
6/5/2020,10:30:54 AM,F6,,0.00000 °,0.00000 °,731.7,275.7,262.4,0.12,261,171,81.8,3626.5,-3.6,-3.6,1.6,6.6,-0.18,-0.23,169.2,13.31,9.1,-191,0.27,0.191,0.738
6/5/2020,10:30:54 AM,F6,,0.00000 °,0.00000 °,731.8,275.7,262.4,0.12,261,171,81.8,3626.9,-3.6,-3.6,1.6,6.6,-0.17,-0.22,169.1,13.31,9.1,-191,0.276,0.195,0.745
6/5/2020,10:30:55 AM,F6,,0.00000 °,0.00000 °,731.8,275.7,262.4,0.12,261,171,81.8,3627.4,-3.6,-3.6,1.6,6.6,-0.17,-0.22,169,13.31,9.1,-190.9,0.287,0.202,0.76
6/5/2020,10:30:55 AM,F6,,0.00000 °,0.00000 °,731.8,275.6,262.4,0.12,261,171,81.8,3627.8,-3.6,-3.6,1.09,4.57,-0.17,-0.22,169,13.3,9.1,-190.9,0.292,0.206,0.766
6/5/2020,10:30:55 AM,F6,,0.00000 °,0.00000 °,731.8,275.6,262.4,0.12,261,171,81.7,3628.3,-3.6,-3.6,1.41,5.83,-0.16,-0.22,168.9,13.29,9.1,-190.9,0.298,0.21,0.771
6/5/2020,10:30:55 AM,F6,,0.00000 °,0.00000 °,731.7,275.6,262.4,0.12,261,171,81.7,3628.4,-3.6,-3.6,1.19,4.98,-0.16,-0.22,168.8,13.29,9.1,-190.8,0.309,0.218,0.782
6/5/2020,10:30:56 AM,F6,,0.00000 °,0.00000 °,731.7,275.6,262.4,0.12,261,171,81.7,3629,-3.6,-3.6,0.48,2.19,-0.17,-0.22,168.7,13.28,9.1,-190.7,0.315,0.222,0.79
6/5/2020,10:30:56 AM,F6,,0.00000 °,0.00000 °,731.7,275.5,262.5,0.12,261.1,171,81.7,3629.4,-3.6,-3.6,1.84,7.55,-0.16,-0.22,168.6,13.28,9.1,-190.7,0.321,0.226,0.794
6/5/2020,10:30:56 AM,F6,,0.00000 °,0.00000 °,731.7,275.5,262.5,0.12,261.1,171,81.7,3629.9,-3.6,-3.6,1.86,7.63,-0.16,-0.22,168.5,13.27,9.1,-190.7,0.332,0.234,0.802
6/5/2020,10:30:56 AM,F6,,0.00000 °,0.00000 °,731.6,275.5,262.5,0.12,261.1,171,81.7,3630.3,-3.6,-3.6,2.42,9.84,-0.16,-0.22,168.3,13.26,9.09,-190.6,0.338,0.238,0.811
6/5/2020,10:30:57 AM,F6,,0.00000 °,0.00000 °,731.6,275.4,262.5,0.12,261.1,171,81.6,3630.8,-3.6,-3.6,3.04,12.28,-0.16,-0.21,168.1,13.25,9.09,-190.5,0.344,0.243,0.815
6/5/2020,10:30:57 AM,F6,,0.00000 °,0.00000 °,731.6,275.4,262.5,0.12,261.1,171,81.6,3631.2,-3.6,-3.5,2.44,9.93,-0.16,-0.21,168,13.24,9.09,-190.5,0.35,0.247,0.822
6/5/2020,10:30:57 AM,F6,,0.00000 °,0.00000 °,731.6,275.4,262.5,0.12,261.2,171,81.6,3631.7,-3.5,-3.5,2.3,9.37,-0.16,-0.21,167.8,13.23,9.09,-190.4,0.362,0.255,0.834
6/5/2020,10:30:57 AM,F6,,0.00000 °,0.00000 °,731.7,275.3,262.6,0.12,261.2,171,81.6,3632,-3.5,-3.5,2.46,10.01,-0.16,-0.21,167.6,13.21,9.09,-190.4,0.368,0.26,0.836
6/5/2020,10:30:58 AM,F6,,0.00000 °,0.00000 °,731.7,275.3,262.6,0.12,261.2,171,81.6,3632.4,-3.5,-3.5,3.72,14.98,-0.16,-0.22,167.4,13.2,9.09,-190.3,0.374,0.264,0.843
6/5/2020,10:30:58 AM,F6,,0.00000 °,0.00000 °,731.7,275.3,262.6,0.12,261.3,171,81.5,3632.9,-3.5,-3.5,3.1,12.52,-0.16,-0.21,167.4,13.2,9.09,-190.3,0.386,0.272,0.855
6/5/2020,10:30:58 AM,F6,,0.00000 °,0.00000 °,731.7,275.2,262.7,0.12,261.3,171,81.5,3633.3,-3.5,-3.5,3.1,12.52,-0.15,-0.21,167.2,13.19,9.09,-190.1,0.392,0.277,0.863
6/5/2020,10:30:58 AM,F6,,0.00000 °,0.00000 °,731.7,275.2,262.7,0.12,261.4,171,81.5,3633.9,-3.5,-3.5,3.1,12.52,-0.15,-0.21,167,13.18,9.09,-190.1,0.399,0.281,0.867
6/5/2020,10:30:59 AM,F6,,0.00000 °,0.00000 °,731.7,275.2,262.7,0.12,261.4,171,81.4,3634.2,-3.5,-3.5,3.1,12.52,-0.15,-0.21,166.8,13.17,9.09,-190,0.411,0.29,0.877
6/5/2020,10:30:59 AM,F6,,0.00000 °,0.00000 °,731.7,275.1,262.8,0.12,261.5,171,81.4,3634.6,-3.5,-3.5,1.57,6.47,-0.15,-0.21,166.7,13.16,9.08,-190,0.418,0.295,0.883
