DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
6/5/2020,12:20:42 PM,B13,,0.00000 °,0.00000 °,732.4,296,276.6,0.13,274.5,180,83.6,3378.7,-3.9,-3.9,0.1,0.69,-0.39,-0.36,132.6,10.25,9.01,-186.1,0.053,0.038,0.378
6/5/2020,12:20:43 PM,B13,,0.00000 °,0.00000 °,732.4,295.9,276.6,0.13,274.4,180,83.6,3380,-3.9,-3.9,0.11,0.7,-0.39,-0.36,132.3,10.23,9.01,-185.9,0.062,0.044,0.434
6/5/2020,12:20:43 PM,B13,,0.00000 °,0.00000 °,732.4,295.8,276.5,0.13,274.4,180,83.6,3380.8,-3.9,-3.9,0.11,0.7,-0.39,-0.37,132.1,10.22,9.01,-185.9,0.066,0.046,0.454
6/5/2020,12:20:43 PM,B13,,0.00000 °,0.00000 °,732.4,295.7,276.5,0.13,274.4,180,83.6,3381.6,-3.8,-3.8,0.1,0.69,-0.39,-0.37,131.9,10.2,9.01,-185.8,0.069,0.049,0.473
6/5/2020,12:20:43 PM,B13,,0.00000 °,0.00000 °,732.4,295.6,276.5,0.13,274.4,180,83.5,3382.5,-3.8,-3.8,0.1,0.68,-0.39,-0.36,127.1,9.83,9.01,-185.8,0.073,0.052,0.492
6/5/2020,12:20:44 PM,B13,,0.00000 °,0.00000 °,732.4,295.6,276.4,0.13,274.4,180,83.5,3383.4,-3.8,-3.8,0.11,0.7,-0.4,-0.37,126.4,9.78,9,-185.7,0.081,0.057,0.538
6/5/2020,12:20:44 PM,B13,,0.00000 °,0.00000 °,732.4,295.5,276.4,0.13,274.3,180,83.5,3384.6,-3.8,-3.8,0.11,0.71,-0.4,-0.37,125.9,9.74,9,-185.6,0.085,0.06,0.558
6/5/2020,12:20:44 PM,B13,,0.00000 °,0.00000 °,732.5,295.4,276.4,0.13,274.3,180,83.5,3385.6,-3.8,-3.8,0.11,0.72,-0.4,-0.37,125.6,9.72,9,-185.6,0.089,0.063,0.578
6/5/2020,12:20:44 PM,B13,,0.00000 °,0.00000 °,732.5,295.3,276.3,0.13,274.3,180,83.5,3386.6,-3.8,-3.8,0.12,0.74,-0.39,-0.37,124.8,9.66,9,-185.4,0.098,0.069,0.621
6/5/2020,12:20:45 PM,B13,,0.00000 °,0.00000 °,732.5,295.2,276.3,0.13,274.3,180,83.4,3387.8,-3.8,-3.8,0.12,0.75,-0.39,-0.36,123.9,9.59,9,-185.4,0.103,0.073,0.64
6/5/2020,12:20:45 PM,B13,,0.00000 °,0.00000 °,732.5,295.1,276.3,0.13,274.2,180,83.4,3388.3,-3.8,-3.8,0.12,0.78,-0.39,-0.36,123.4,9.56,9,-185.3,0.108,0.076,0.664
6/5/2020,12:20:45 PM,B13,,0.00000 °,0.00000 °,732.5,295,276.3,0.13,274.2,180,83.4,3389.6,-3.8,-3.8,0.13,0.8,-0.39,-0.36,122.4,9.48,9,-185.3,0.118,0.083,0.716
6/5/2020,12:20:45 PM,B13,,0.00000 °,0.00000 °,732.5,294.9,276.2,0.13,274.2,180,83.4,3390.9,-3.8,-3.8,0.13,0.81,-0.39,-0.37,121.9,9.44,9,-185.2,0.123,0.087,0.743
6/5/2020,12:20:46 PM,B13,,0.00000 °,0.00000 °,732.5,294.8,276.2,0.13,274.2,180,83.3,3392.1,-3.8,-3.8,0.14,0.82,-0.39,-0.36,121.4,9.41,9,-185.1,1.158,0.818,0.764
6/5/2020,12:20:46 PM,B13,,0.00000 °,0.00000 °,732.5,294.7,276.2,0.13,274.2,180,83.3,3393.3,-3.8,-3.8,0.14,0.85,-0.39,-0.36,120.9,9.37,8.99,-185,1.173,0.828,0.781
6/5/2020,12:20:46 PM,B13,,0.00000 °,0.00000 °,732.4,294.6,276.2,0.13,274.2,180,83.3,3394.4,-3.8,-3.8,0.14,0.85,-0.39,-0.36,119.8,9.29,8.99,-185,1.212,0.855,0.813
6/5/2020,12:20:46 PM,B13,,0.00000 °,0.00000 °,732.4,294.5,276.3,0.13,274.3,180,83.2,3395.6,-3.8,-3.8,0.15,0.88,-0.38,-0.36,119.8,9.29,8.99,-184.9,1.211,0.855,0.824
6/5/2020,12:20:47 PM,B13,,0.00000 °,0.00000 °,732.4,294.4,276.3,0.13,274.3,180,83.2,3396.7,-3.8,-3.8,0.15,0.87,-0.38,-0.36,119.7,9.29,8.99,-184.8,1.263,0.891,0.853
6/5/2020,12:20:47 PM,B13,,0.00000 °,0.00000 °,732.4,294.4,276.3,0.13,274.4,180,83.1,3397.3,-3.8,-3.8,0.15,0.86,-0.39,-0.36,119.5,9.28,8.99,-184.8,1.283,0.905,0.868
6/5/2020,12:20:47 PM,B13,,0.00000 °,0.00000 °,732.5,294.3,276.3,0.13,274.4,180,83.1,3398.4,-3.8,-3.8,0.15,0.87,-0.39,-0.36,118.9,9.23,8.99,-184.7,1.286,0.907,0.879
6/5/2020,12:20:47 PM,B13,,0.00000 °,0.00000 °,732.5,294.3,276.3,0.13,274.4,180,83.1,3398.4,-3.8,-3.8,0.15,0.87,-0.39,-0.36,118.9,9.23,8.99,-184.7,1.286,0.907,0.879
6/5/2020,12:20:48 PM,B13,,0.00000 °,0.00000 °,732.5,294,276.4,0.13,274.5,180,83,3400.8,-3.8,-3.8,0.15,0.89,-0.39,-0.36,117.7,9.14,8.99,-184.5,1.352,0.954,0.915
6/5/2020,12:20:48 PM,B13,,0.00000 °,0.00000 °,732.5,294,276.5,0.13,274.6,180,83,3401.9,-3.8,-3.7,0.16,0.92,-0.38,-0.36,117.2,9.11,8.99,-184.5,1.37,0.967,0.929
6/5/2020,12:20:48 PM,B13,,0.00000 °,0.00000 °,732.5,293.9,276.5,0.13,274.6,180,82.9,3403.1,-3.7,-3.7,0.17,0.94,-0.38,-0.36,116.7,9.08,8.98,-184.4,1.361,0.96,0.938
6/5/2020,12:20:48 PM,B13,,0.00000 °,0.00000 °,732.5,293.8,276.5,0.13,274.7,180,82.9,3404.3,-3.7,-3.7,0.17,0.96,-0.38,-0.36,116.5,9.07,8.98,-184.3,1.374,0.97,0.953
6/5/2020,12:20:49 PM,B13,,0.00000 °,0.00000 °,732.5,293.7,276.6,0.13,274.7,180,82.8,3405.4,-3.7,-3.7,0.18,0.98,-0.38,-0.36,116.2,9.04,8.98,-184.3,1.374,0.97,0.96
6/5/2020,12:22:33 PM,B14,,0.00000 °,0.00000 °,732.5,299.5,277.3,0.13,274.8,180,84.6,3338.9,-4,-4,0.12,0.77,-0.17,-0.22,129,9.88,8.94,-181.8,0.001,0.001,0.002
6/5/2020,12:22:33 PM,B14,,0.00000 °,0.00000 °,732.5,299.5,277.2,0.13,274.8,180,84.6,3339.1,-4,-4,0.12,0.77,-0.2,-0.24,129.5,9.92,8.94,-182,0.001,0.001,0.003
6/5/2020,12:22:33 PM,B14,,0.00000 °,0.00000 °,732.5,299.5,277.2,0.13,274.8,180,84.6,3339.1,-4,-4,0.12,0.77,-0.2,-0.24,129.7,9.94,8.94,-182.1,0.001,0.001,0.001
6/5/2020,12:22:33 PM,B14,,0.00000 °,0.00000 °,732.4,299.5,277.2,0.13,274.8,180,84.6,3339.2,-4,-4,0.11,0.73,-0.2,-0.24,130,9.96,8.94,-182.1,0.001,0.001,0.001
6/5/2020,12:22:34 PM,B14,,0.00000 °,0.00000 °,732.4,299.5,277.2,0.13,274.8,180,84.6,3339.3,-4,-4,0.11,0.74,-0.2,-0.24,130.2,9.97,8.94,-182.2,0.001,0.001,0.002
6/5/2020,12:22:34 PM,B14,,0.00000 °,0.00000 °,732.4,299.5,277.2,0.13,274.8,180,84.6,3339.3,-4,-4,0.11,0.73,-0.2,-0.24,130.4,9.99,8.94,-182.3,0.001,0.001,0.001
6/5/2020,12:22:34 PM,B14,,0.00000 °,0.00000 °,732.4,299.5,277.2,0.13,274.7,180,84.6,3339.5,-4,-4,0.11,0.73,-0.22,-0.25,130.5,10,8.95,-182.4,0.001,0.001,0.001
6/5/2020,12:22:34 PM,B14,,0.00000 °,0.00000 °,732.5,299.4,277.2,0.13,274.7,180,84.6,3339.6,-4,-4,0.11,0.71,-0.23,-0.26,130.7,10.01,8.95,-182.5,0.001,0.001,0.002
6/5/2020,12:22:35 PM,B14,,0.00000 °,0.00000 °,732.5,299.4,277.2,0.13,274.7,180,84.6,3339.7,-4,-4,0.1,0.7,-0.23,-0.26,130.9,10.03,8.95,-182.6,0.001,0.001,0.001
6/5/2020,12:22:35 PM,B14,,0.00000 °,0.00000 °,732.5,299.4,277.2,0.13,274.7,180,84.6,3339.8,-4,-4,0.1,0.69,-0.23,-0.26,131.1,10.04,8.95,-182.6,0.001,0.001,0.002
6/5/2020,12:22:35 PM,B14,,0.00000 °,0.00000 °,732.5,299.4,277.2,0.13,274.8,180,84.5,3339.9,-4,-4,0.1,0.66,-0.24,-0.27,131.3,10.05,8.95,-182.8,0.001,0.001,0.002
6/5/2020,12:22:35 PM,B14,,0.00000 °,0.00000 °,732.4,299.4,277.2,0.13,274.8,180,84.5,3340.1,-4,-4,0.09,0.64,-0.24,-0.27,131.5,10.07,8.95,-182.9,0.001,0.001,0.003
6/5/2020,12:22:36 PM,B14,,0.00000 °,0.00000 °,732.4,299.4,277.2,0.13,274.8,180,84.5,3340.5,-4,-4,0.09,0.62,-0.23,-0.26,131.6,10.08,8.95,-182.9,0.001,0.001,0.006
6/5/2020,12:22:36 PM,B14,,0.00000 °,0.00000 °,732.4,299.3,277.3,0.13,274.8,180,84.5,3340.9,-4,-4,0.09,0.62,-0.24,-0.27,131.8,10.1,8.96,-183,0.001,0.001,0.019
6/5/2020,12:22:36 PM,B14,,0.00000 °,0.00000 °,732.4,299.3,277.3,0.13,274.9,180,84.5,3341.4,-4,-4,0.08,0.61,-0.24,-0.27,131.9,10.11,8.96,-183.2,0.002,0.001,0.03
6/5/2020,12:22:36 PM,B14,,0.00000 °,0.00000 °,732.5,299.2,277.3,0.13,274.9,180,84.5,3341.9,-4,-4,0.08,0.6,-0.25,-0.27,132,10.12,8.96,-183.2,0.002,0.001,0.038
6/5/2020,12:22:37 PM,B14,,0.00000 °,0.00000 °,732.5,299.2,277.3,0.13,274.9,180,84.5,3342.5,-4,-4,0.08,0.59,-0.26,-0.28,132.2,10.13,8.96,-183.3,0.002,0.002,0.051
6/5/2020,12:22:37 PM,B14,,0.00000 °,0.00000 °,732.5,299.2,277.3,0.13,274.9,180,84.4,3342.8,-4,-4,0.08,0.6,-0.26,-0.28,132.3,10.15,8.96,-183.4,0.003,0.002,0.08
6/5/2020,12:22:37 PM,B14,,0.00000 °,0.00000 °,732.5,299.1,277.3,0.13,274.9,180,84.4,3343.5,-4,-4,0.09,0.62,-0.29,-0.3,132.5,10.16,8.97,-183.5,0.004,0.003,0.096
6/5/2020,12:22:37 PM,B14,,0.00000 °,0.00000 °,732.4,299,277.3,0.13,274.9,180,84.4,3344.1,-4,-4,0.09,0.63,-0.3,-0.3,132.6,10.17,8.97,-183.6,0.005,0.003,0.115
6/5/2020,12:22:38 PM,B14,,0.00000 °,0.00000 °,732.4,299,277.3,0.13,274.9,180,84.4,3344.1,-4,-4,0.09,0.63,-0.3,-0.3,132.6,10.17,8.97,-183.6,0.005,0.003,0.115
6/5/2020,12:22:38 PM,B14,,0.00000 °,0.00000 °,732.4,298.9,277.2,0.13,274.9,180,84.3,3345.7,-4,-4,0.1,0.66,-0.31,-0.31,132.9,10.19,8.97,-183.8,0.008,0.006,0.176
6/5/2020,12:22:38 PM,B14,,0.00000 °,0.00000 °,732.4,298.8,277.2,0.13,274.8,180,84.3,3346.7,-4,-4,0.09,0.64,-0.32,-0.32,132.9,10.2,8.97,-183.9,0.01,0.007,0.193
6/5/2020,12:22:38 PM,B14,,0.00000 °,0.00000 °,732.5,298.7,277.2,0.13,274.8,180,84.3,3347.7,-4,-4,0.09,0.63,-0.32,-0.32,133,10.21,8.97,-184,0.013,0.009,0.229
6/5/2020,12:22:39 PM,B14,,0.00000 °,0.00000 °,732.5,298.6,277.2,0.13,274.8,180,84.3,3348.7,-4,-4,0.09,0.63,-0.34,-0.33,133.2,10.22,8.97,-184.1,0.015,0.011,0.251
6/5/2020,12:22:39 PM,B14,,0.00000 °,0.00000 °,732.5,298.5,277.1,0.13,274.8,180,84.3,3350.1,-4,-4,0.09,0.63,-0.34,-0.33,133.3,10.23,8.98,-184.2,0.017,0.012,0.271
6/5/2020,12:22:39 PM,B14,,0.00000 °,0.00000 °,732.5,298.4,277.1,0.13,274.8,180,84.2,3350.8,-4,-4,0.09,0.64,-0.35,-0.33,133.3,10.24,8.98,-184.3,0.019,0.014,0.291
6/5/2020,12:22:39 PM,B14,,0.00000 °,0.00000 °,732.5,298.2,277,0.13,274.7,180,84.2,3353.9,-3.9,-3.9,0.09,0.65,-0.35,-0.33,133.4,10.25,8.98,-184.4,0.024,0.017,0.33
6/5/2020,12:22:40 PM,B14,,0.00000 °,0.00000 °,732.5,298.2,277,0.13,274.7,180,84.2,3353.9,-3.9,-3.9,0.09,0.66,-0.35,-0.34,133.5,10.26,8.98,-184.5,0.027,0.019,0.345
6/5/2020,12:22:40 PM,B14,,0.00000 °,0.00000 °,732.5,298,277,0.13,274.7,180,84.1,3355.6,-3.9,-3.9,0.09,0.64,-0.35,-0.34,133.6,10.27,8.98,-184.7,0.032,0.023,0.379
6/5/2020,12:22:40 PM,B14,,0.00000 °,0.00000 °,732.5,297.7,277,0.13,274.7,180,84.1,3358.7,-3.9,-3.9,0.1,0.67,-0.36,-0.34,133.6,10.27,8.99,-184.7,0.035,0.025,0.396
6/5/2020,12:22:40 PM,B14,,0.00000 °,0.00000 °,732.5,297.7,277,0.13,274.7,180,84.1,3358.7,-3.9,-3.9,0.11,0.71,-0.36,-0.34,133.6,10.28,8.99,-184.8,0.038,0.027,0.41
6/5/2020,12:22:41 PM,B14,,0.00000 °,0.00000 °,732.5,297.6,276.9,0.13,274.7,180,84,3360.2,-3.9,-3.9,0.11,0.73,-0.36,-0.34,133.6,10.28,8.99,-184.9,0.042,0.029,0.424
6/5/2020,12:22:41 PM,B14,,0.00000 °,0.00000 °,732.5,297.5,276.9,0.13,274.7,180,84,3361.8,-3.9,-3.9,0.11,0.72,-0.36,-0.34,133.7,10.29,8.99,-185.1,0.048,0.034,0.454
6/5/2020,12:22:41 PM,B14,,0.00000 °,0.00000 °,732.5,297.3,276.9,0.13,274.6,180,83.9,3364.2,-3.9,-3.9,0.11,0.73,-0.37,-0.35,133.7,10.29,8.99,-185.2,0.052,0.036,0.471
6/5/2020,12:22:41 PM,B14,,0.00000 °,0.00000 °,732.5,297.1,276.8,0.13,274.6,180,83.9,3365.8,-3.9,-3.9,0.12,0.75,-0.37,-0.35,133.7,10.3,9,-185.3,0.055,0.039,0.488
6/5/2020,12:22:42 PM,B14,,0.00000 °,0.00000 °,732.5,297.1,276.8,0.13,274.6,180,83.9,3365.8,-3.9,-3.9,0.12,0.74,-0.37,-0.35,133.8,10.31,9,-185.4,0.063,0.044,0.52
6/5/2020,12:22:42 PM,B14,,0.00000 °,0.00000 °,732.5,297,276.8,0.13,274.6,180,83.9,3367.3,-3.9,-3.9,0.12,0.77,-0.37,-0.35,133.8,10.31,9,-185.5,0.067,0.047,0.536
6/5/2020,12:22:42 PM,B14,,0.00000 °,0.00000 °,732.5,296.7,276.8,0.13,274.6,180,83.8,3370.5,-3.9,-3.9,0.12,0.77,-0.36,-0.35,133.8,10.32,9,-185.6,0.071,0.05,0.551
6/5/2020,12:22:42 PM,B14,,0.00000 °,0.00000 °,732.5,296.5,276.7,0.13,274.6,180,83.8,3372.1,-3.9,-3.9,0.14,0.82,-0.36,-0.35,133.9,10.33,9,-185.7,0.075,0.053,0.567
6/5/2020,12:22:43 PM,B14,,0.00000 °,0.00000 °,732.5,296.5,276.7,0.13,274.6,180,83.8,3372.1,-3.9,-3.9,0.14,0.82,-0.36,-0.35,133.9,10.33,9,-185.7,0.075,0.053,0.567
6/5/2020,12:22:43 PM,B14,,0.00000 °,0.00000 °,732.5,296.3,276.7,0.13,274.6,180,83.7,3374.8,-3.9,-3.9,0.14,0.83,-0.36,-0.34,134,10.34,9.01,-186,0.088,0.062,0.627
6/5/2020,12:22:43 PM,B14,,0.00000 °,0.00000 °,732.5,296.1,276.7,0.13,274.6,180,83.6,3376.8,-3.9,-3.9,0.14,0.85,-0.36,-0.34,134,10.35,9.01,-186.1,0.093,0.066,0.645
6/5/2020,12:22:43 PM,B14,,0.00000 °,0.00000 °,732.4,296,276.7,0.13,274.6,180,83.5,3378.5,-3.8,-3.8,0.15,0.86,-0.36,-0.34,134.1,10.36,9.01,-186.1,0.103,0.073,0.678
6/5/2020,12:22:44 PM,B14,,0.00000 °,0.00000 °,732.4,296,276.7,0.13,274.6,180,83.5,3378.5,-3.8,-3.8,0.14,0.86,-0.35,-0.34,134.1,10.36,9.01,-186.2,0.108,0.076,0.693
6/5/2020,12:22:44 PM,B14,,0.00000 °,0.00000 °,732.4,295.7,276.7,0.13,274.7,180,83.5,3381.8,-3.8,-3.8,0.15,0.86,-0.35,-0.34,134.2,10.37,9.01,-186.2,0.119,0.084,0.724
6/5/2020,12:22:44 PM,B14,,0.00000 °,0.00000 °,732.4,295.6,276.8,0.13,274.7,180,83.4,3383.5,-3.8,-3.8,0.15,0.87,-0.35,-0.34,134.2,10.38,9.01,-186.2,0.124,0.087,0.741
6/5/2020,12:22:44 PM,B14,,0.00000 °,0.00000 °,732.4,295.4,276.8,0.13,274.8,180,83.3,3385.1,-3.8,-3.8,0.15,0.89,-0.35,-0.34,134.2,10.39,9.01,-186.2,0.13,0.091,0.759
6/5/2020,12:22:45 PM,B14,,0.00000 °,0.00000 °,732.4,295.4,276.8,0.13,274.8,180,83.3,3385.1,-3.8,-3.8,0.17,0.95,-0.35,-0.34,134.3,10.4,9.01,-186.2,1.156,0.816,0.774
6/5/2020,12:22:45 PM,B14,,0.00000 °,0.00000 °,732.4,295.2,276.9,0.13,274.9,180,83.2,3387.6,-3.8,-3.8,0.17,0.97,-0.35,-0.34,134.5,10.42,9.01,-186.2,1.194,0.843,0.805
6/5/2020,12:22:45 PM,B14,,0.00000 °,0.00000 °,732.4,295,276.9,0.13,275,180,83.1,3389.4,-3.8,-3.8,0.18,1.01,-0.35,-0.34,134.6,10.44,9.01,-186.2,1.232,0.869,0.822
6/5/2020,12:22:45 PM,B14,,0.00000 °,0.00000 °,732.4,294.9,277,0.13,275,180,83.1,3391.2,-3.8,-3.8,0.18,1.01,-0.35,-0.34,134.7,10.45,9.02,-186.3,1.247,0.88,0.838
6/5/2020,12:22:46 PM,B14,,0.00000 °,0.00000 °,732.4,294.7,277,0.13,275.1,180,83,3393.1,-3.8,-3.8,0.19,1.04,-0.35,-0.33,134.7,10.46,9.02,-186.3,1.271,0.897,0.855
6/5/2020,12:22:46 PM,B14,,0.00000 °,0.00000 °,732.4,294.6,277,0.13,275.1,180,83,3394.9,-3.8,-3.8,0.2,1.06,-0.34,-0.33,134.8,10.47,9.02,-186.3,1.309,0.924,0.885
6/5/2020,12:22:46 PM,B14,,0.00000 °,0.00000 °,732.4,294.4,277,0.13,275.1,180,82.9,3396.9,-3.7,-3.7,0.2,1.07,-0.35,-0.33,134.8,10.47,9.02,-186.3,1.322,0.933,0.898
6/5/2020,12:22:46 PM,B14,,0.00000 °,0.00000 °,732.5,294.2,277,0.13,275.2,180,82.8,3398.7,-3.7,-3.7,0.2,1.08,-0.34,-0.33,134.8,10.48,9.02,-186.4,1.346,0.95,0.912
6/5/2020,12:22:47 PM,B14,,0.00000 °,0.00000 °,732.5,294.2,277,0.13,275.2,180,82.8,3398.7,-3.7,-3.7,0.21,1.13,-0.34,-0.33,134.8,10.49,9.02,-186.4,1.403,0.99,0.944
6/5/2020,12:22:47 PM,B14,,0.00000 °,0.00000 °,732.5,294,277.1,0.13,275.3,180,82.7,3401.7,-3.7,-3.7,0.22,1.14,-0.34,-0.33,134.9,10.5,9.02,-186.4,1.426,1.007,0.962
6/5/2020,12:22:47 PM,B14,,0.00000 °,0.00000 °,732.5,293.8,277.1,0.13,275.3,180,82.6,3403.8,-3.7,-3.7,0.22,1.16,-0.34,-0.33,134.9,10.51,9.02,-186.5,1.464,1.033,0.981
6/5/2020,12:22:47 PM,B14,,0.00000 °,0.00000 °,732.4,293.6,277.1,0.13,275.3,180,82.6,3405.8,-3.7,-3.7,0.23,1.2,-0.34,-0.33,135,10.52,9.02,-186.5,1.501,1.059,1.015
6/5/2020,12:22:48 PM,B14,,0.00000 °,0.00000 °,732.4,293.6,277.1,0.13,275.3,180,82.6,3405.8,-3.7,-3.7,0.23,1.2,-0.34,-0.33,135,10.52,9.02,-186.5,1.501,1.059,1.015
6/5/2020,12:22:48 PM,B14,,0.00000 °,0.00000 °,732.4,293.3,277.3,0.13,275.5,180,82.5,3409.1,-3.7,-3.7,0.24,1.25,-0.34,-0.33,135.1,10.54,9.02,-186.5,1.501,1.059,1.053
6/5/2020,12:22:48 PM,B14,,0.00000 °,0.00000 °,732.4,293.2,277.4,0.13,275.6,180,82.4,3410.3,-3.7,-3.7,0.25,1.26,-0.34,-0.33,135.1,10.55,9.02,-186.4,1.522,1.074,1.095
6/5/2020,12:22:48 PM,B14,,0.00000 °,0.00000 °,732.5,293.1,283.2,0.13,282.1,184,80.3,3411.6,-3.3,-3.3,0.26,1.32,-0.34,-0.33,141.3,11.04,9.02,-186.4,1.539,1.086,1.115
6/5/2020,12:22:49 PM,B14,,0.00000 °,0.00000 °,732.5,293,283,0.13,282,184,80.3,3413,-3.3,-3.3,0.26,1.32,-0.34,-0.33,139.2,10.89,9.02,-186.3,1.557,1.099,1.13
6/5/2020,12:22:49 PM,B14,,0.00000 °,0.00000 °,732.5,293,283,0.13,282,184,80.3,3413,-3.3,-3.3,0.27,1.35,-0.33,-0.33,139.6,10.92,9.02,-186.2,1.575,1.111,1.145
6/5/2020,12:22:49 PM,B14,,0.00000 °,0.00000 °,732.5,292.8,282.6,0.13,281.5,184,80.4,3415.1,-3.4,-3.4,0.3,1.46,-0.32,-0.32,141.9,11.33,9.03,-186.2,1.605,1.132,1.172
6/5/2020,12:22:49 PM,B14,,0.00000 °,0.00000 °,732.6,292.7,282.2,0.13,281.1,183,80.6,3416.5,-3.4,-3.4,0.3,1.46,-0.32,-0.32,142,11.34,9.02,-186.2,1.618,1.142,1.179
6/5/2020,12:22:50 PM,B14,,0.00000 °,0.00000 °,732.6,292.6,281.7,0.13,280.6,183,80.5,3417.5,-3.4,-3.4,0.33,1.59,-0.32,-0.32,141.4,11.29,9.02,-186.1,1.629,1.149,1.183
6/5/2020,12:22:50 PM,B14,,0.00000 °,0.00000 °,732.6,292.5,282.4,0.13,281.3,184,80.2,3418.5,-3.3,-3.3,0.34,1.62,-0.31,-0.31,142.7,11.38,9.02,-186,1.649,1.164,1.2
6/5/2020,12:22:50 PM,B14,,0.00000 °,0.00000 °,732.6,292.5,283.4,0.13,282.4,184,80,3419.4,-3.3,-3.3,0.36,1.7,-0.31,-0.31,143.2,11.4,9.02,-186,1.657,1.169,1.21
6/5/2020,12:22:50 PM,B14,,0.00000 °,0.00000 °,732.5,292.4,284.5,0.13,283.6,185,79.6,3420.3,-3.2,-3.2,0.36,1.7,-0.31,-0.31,143.6,11.45,9.02,-186,1.666,1.175,1.218
6/5/2020,12:22:51 PM,B14,,0.00000 °,0.00000 °,732.5,292.3,285.5,0.13,284.7,186,79.3,3421.1,-3.2,-3.2,0.38,1.79,-0.31,-0.31,143.4,11.46,9.02,-185.9,1.681,1.186,1.231
6/5/2020,12:22:51 PM,B14,,0.00000 °,0.00000 °,732.5,292.3,285.5,0.13,284.7,186,79.3,3421.1,-3.2,-3.2,0.42,1.96,-0.31,-0.31,142.4,11.4,9.02,-185.9,1.688,1.19,1.236
6/5/2020,12:22:51 PM,B14,,0.00000 °,0.00000 °,732.5,292.2,287.4,0.14,286.9,187,78.4,3422.3,-3.1,-3,0.51,2.29,-0.28,-0.29,141.3,11.37,9.02,-185.8,1.693,1.194,1.239
6/5/2020,12:25:39 PM,B15,,0.00000 °,0.00000 °,732.5,302.3,277.1,0.13,274.3,180,85.6,3308.3,-4.2,-4.2,0.15,0.86,-0.34,-0.33,118.4,8.98,8.91,-180.7,0.001,0.001,0.001
6/5/2020,12:25:39 PM,B15,,0.00000 °,0.00000 °,732.5,302.3,277.1,0.13,274.3,180,85.6,3308.3,-4.2,-4.2,0.15,0.86,-0.34,-0.33,118.4,8.98,8.91,-180.7,0.001,0.001,0.001
6/5/2020,12:25:39 PM,B15,,0.00000 °,0.00000 °,732.5,302.2,277.1,0.13,274.3,180,85.6,3308.6,-4.2,-4.2,0.13,0.82,-0.33,-0.33,118.8,9.01,8.91,-180.8,0.001,0.001,0.002
6/5/2020,12:25:39 PM,B15,,0.00000 °,0.00000 °,732.5,302.2,277.1,0.13,274.3,180,85.6,3308.7,-4.2,-4.2,0.13,0.78,-0.34,-0.33,119.2,9.05,8.91,-180.8,0.001,0.001,0.002
6/5/2020,12:25:40 PM,B15,,0.00000 °,0.00000 °,732.5,302.2,277,0.13,274.3,180,85.6,3308.8,-4.2,-4.2,0.12,0.77,-0.34,-0.33,119.2,9.04,8.92,-180.8,0.001,0.001,0.004
6/5/2020,12:25:40 PM,B15,,0.00000 °,0.00000 °,732.5,302.2,277,0.13,274.3,180,85.6,3308.8,-4.2,-4.2,0.12,0.75,-0.35,-0.34,119.2,9.04,8.92,-180.8,0.001,0.001,0.002
6/5/2020,12:25:40 PM,B15,,0.00000 °,0.00000 °,732.5,302.2,277.1,0.13,274.3,180,85.6,3308.7,-4.2,-4.2,0.12,0.76,-0.35,-0.34,119.2,9.04,8.92,-180.9,0.001,0.001,0.002
6/5/2020,12:25:40 PM,B15,,0.00000 °,0.00000 °,732.5,302.2,277.1,0.13,274.3,180,85.6,3308.6,-4.2,-4.2,0.12,0.74,-0.35,-0.34,119.3,9.05,8.92,-180.9,0.001,0.001,0.003
6/5/2020,12:25:41 PM,B15,,0.00000 °,0.00000 °,732.5,302.2,277.1,0.13,274.3,180,85.6,3308.5,-4.2,-4.2,0.11,0.73,-0.36,-0.34,119.4,9.06,8.92,-181,0.001,0.001,0.002
6/5/2020,12:25:41 PM,B15,,0.00000 °,0.00000 °,732.5,302.3,277.1,0.13,274.3,180,85.6,3308.4,-4.2,-4.2,0.11,0.71,-0.37,-0.35,119.5,9.06,8.92,-181,0.001,0.001,0.002
6/5/2020,12:25:41 PM,B15,,0.00000 °,0.00000 °,732.5,302.3,277.1,0.13,274.3,180,85.6,3308.4,-4.2,-4.2,0.11,0.7,-0.37,-0.35,119.4,9.06,8.92,-181.1,0.001,0.001,0.011
6/5/2020,12:25:41 PM,B15,,0.00000 °,0.00000 °,732.5,302.3,277.1,0.13,274.3,180,85.5,3308.3,-4.2,-4.2,0.1,0.67,-0.37,-0.35,119.3,9.05,8.92,-181.1,0.001,0.001,0.013
6/5/2020,12:25:42 PM,B15,,0.00000 °,0.00000 °,732.5,302.3,277.1,0.13,274.3,180,85.5,3308.2,-4.2,-4.2,0.1,0.67,-0.37,-0.35,119.3,9.05,8.92,-181.1,0.001,0.001,0.011
6/5/2020,12:25:42 PM,B15,,0.00000 °,0.00000 °,732.5,302.3,277.1,0.13,274.3,180,85.5,3308.4,-4.2,-4.2,0.1,0.68,-0.36,-0.35,119.3,9.05,8.92,-181.2,0.002,0.001,0.031
