DATE,TIME,SITE,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),ODO (% LocalB),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
5/29/2020,11:11:12 AM,F12,89.99999 °,179.99998 °,737.9,269.2,287.9,0.14,289.7,187,70.9,-2,-2,6.67,26.62,-0.16,-0.22,171.5,15.1,176.6,8.89,-176.2,0.496,0.349,0.99
5/29/2020,11:11:12 AM,F12,89.99999 °,179.99998 °,737.9,269.2,287.9,0.14,289.7,187,70.9,-2,-2,2.65,10.75,-0.16,-0.21,171.9,15.13,177,8.89,-176.3,0.503,0.354,0.996
5/29/2020,11:11:13 AM,F12,89.99999 °,179.99998 °,737.9,269.2,287.9,0.14,289.7,187,70.9,-2,-2,2.57,10.44,-0.15,-0.21,172.2,15.16,177.3,8.89,-176.3,0.518,0.365,1.007
5/29/2020,11:11:13 AM,F12,89.99999 °,179.99998 °,737.9,269.1,287.9,0.14,289.7,187,70.8,-2,-2,2.81,11.37,-0.15,-0.21,172.4,15.18,177.5,8.89,-176.4,0.525,0.37,1.013
5/29/2020,11:11:13 AM,F12,89.99999 °,179.99998 °,737.9,269.1,287.9,0.14,289.7,187,70.8,-2,-2,1.42,5.91,-0.15,-0.21,172.6,15.21,177.8,8.89,-176.5,0.532,0.375,1.02
5/29/2020,11:11:13 AM,F12,89.99999 °,179.99998 °,737.9,269.1,287.9,0.14,289.8,187,70.8,-2,-2,1.37,5.7,-0.14,-0.2,172.9,15.23,178.1,8.89,-176.5,0.547,0.386,1.031
5/29/2020,11:11:14 AM,F12,89.99999 °,179.99998 °,737.9,269.1,287.9,0.14,289.8,187,70.8,-2,-2,1.59,6.57,-0.14,-0.2,173,15.24,178.2,8.89,-176.5,0.555,0.391,1.038
5/29/2020,11:11:14 AM,F12,89.99999 °,179.99998 °,737.9,269,287.9,0.14,289.8,187,70.8,-2,-2,1.71,7.04,-0.14,-0.2,173.2,15.26,178.4,8.9,-176.6,0.563,0.396,1.043
5/29/2020,11:11:14 AM,F12,89.99999 °,179.99998 °,737.9,269,288,0.14,289.8,187,70.8,-2,-2,2.77,11.24,-0.13,-0.2,173.4,15.28,178.6,8.9,-176.7,0.578,0.407,1.053
5/29/2020,11:11:14 AM,F12,89.99999 °,179.99998 °,737.9,269,288,0.14,289.8,187,70.8,-2,-2,1.61,6.65,-0.13,-0.19,173.6,15.29,178.8,8.9,-176.7,0.586,0.413,1.058
5/29/2020,11:11:15 AM,F12,89.99999 °,179.99998 °,737.9,269,288,0.14,289.8,187,70.8,-2,-2,1.76,7.23,-0.12,-0.19,173.7,15.31,178.9,8.9,-176.8,0.593,0.418,1.064
5/29/2020,11:11:15 AM,F12,89.99999 °,179.99998 °,737.9,268.9,288,0.14,289.8,187,70.8,-2,-2,1.76,7.23,-0.12,-0.19,173.9,15.33,179.1,8.9,-176.8,0.601,0.423,1.073
5/29/2020,11:11:15 AM,F12,89.99999 °,179.99998 °,737.9,268.9,288,0.14,289.8,187,70.8,-2,-2,1.76,7.23,-0.11,-0.19,174,15.34,179.2,8.9,-176.9,0.617,0.435,1.087
5/29/2020,11:11:15 AM,F12,89.99999 °,179.99998 °,737.9,268.9,288,0.14,289.8,187,70.7,-2,-2,1.76,7.23,-0.11,-0.18,174.2,15.36,179.4,8.9,-176.9,0.625,0.44,1.092
5/29/2020,11:11:16 AM,F12,89.99999 °,179.99998 °,737.9,268.8,288,0.14,289.8,187,70.7,-2,-2,1.76,7.23,-0.1,-0.17,174.2,15.36,179.5,8.9,-177,0.633,0.446,1.097
5/29/2020,11:11:16 AM,F12,89.99999 °,179.99998 °,737.9,268.8,287.9,0.14,289.8,187,70.7,-2,-2,2.79,11.31,-0.09,-0.17,174.4,15.38,179.6,8.9,-177.1,0.649,0.457,1.105
5/29/2020,11:11:16 AM,F12,89.99999 °,179.99998 °,737.9,268.7,287.9,0.14,289.8,187,70.7,-2,-2,3.52,14.2,-0.08,-0.16,174.5,15.39,179.7,8.9,-177.1,0.657,0.463,1.11
5/29/2020,11:11:16 AM,F12,89.99999 °,179.99998 °,737.9,268.7,287.9,0.14,289.8,187,70.7,-2,-2,5.98,23.91,-0.07,-0.16,174.6,15.4,179.9,8.91,-177.1,0.665,0.469,1.114
5/29/2020,11:11:17 AM,F12,89.99999 °,179.99998 °,737.9,268.7,287.9,0.14,289.8,187,70.7,-2,-2,4.65,18.64,-0.07,-0.15,174.8,15.42,180,8.91,-177.2,0.681,0.48,1.122
5/29/2020,11:11:17 AM,F12,89.99999 °,179.99998 °,738,268.7,287.9,0.14,289.8,187,70.7,-2,-2,4.04,16.23,-0.05,-0.14,174.9,15.43,180.1,8.91,-177.2,0.69,0.486,1.126
5/29/2020,11:11:17 AM,F12,89.99999 °,179.99998 °,738,268.6,287.9,0.14,289.8,187,70.7,-2,-2,2.72,11.01,-0.04,-0.14,175,15.44,180.3,8.91,-177.3,0.698,0.492,1.129
5/29/2020,11:11:17 AM,F12,89.99999 °,179.99998 °,738,268.6,287.9,0.14,289.7,187,70.7,-2,-2,2.6,10.55,-0.03,-0.13,175.2,15.46,180.4,8.91,-177.3,0.714,0.503,1.135
5/29/2020,11:11:18 AM,F12,89.99999 °,179.99998 °,738,268.5,287.9,0.14,289.7,187,70.7,-2,-2,2.34,9.54,-0.02,-0.13,175.2,15.46,180.5,8.91,-177.3,0.723,0.509,1.138
5/29/2020,11:11:18 AM,F12,89.99999 °,179.99998 °,737.9,268.5,287.8,0.14,289.7,187,70.7,-2,-2,2,8.18,-0.01,-0.12,175.4,15.48,180.6,8.91,-177.4,0.731,0.515,1.139
5/29/2020,11:11:18 AM,F12,89.99999 °,179.99998 °,737.9,268.4,287.8,0.14,289.7,187,70.7,-2,-2,4.86,19.49,0,-0.11,175.5,15.49,180.7,8.91,-177.4,0.739,0.521,1.142
5/29/2020,11:13:46 AM,F13,89.99999 °,179.99998 °,737.9,270.2,287.8,0.14,289.5,187,71.3,-2.1,-2.1,0.32,1.55,-0.22,-0.26,164.9,14.46,169.8,8.88,-175.8,-0.003,-0.002,-0.002
5/29/2020,11:13:46 AM,F13,89.99999 °,179.99998 °,737.9,270.2,287.8,0.14,289.5,187,71.3,-2.1,-2.1,0.32,1.55,-0.22,-0.26,164.9,14.46,169.8,8.88,-175.8,-0.003,-0.002,-0.002
5/29/2020,11:13:46 AM,F13,89.99999 °,179.99998 °,737.9,270.2,287.8,0.14,289.5,187,71.3,-2.1,-2.1,0.31,1.53,-0.23,-0.26,165.1,14.48,170,8.88,-175.7,-0.003,-0.002,-0.003
5/29/2020,11:13:46 AM,F13,89.99999 °,179.99998 °,737.9,270.2,287.8,0.14,289.5,187,71.3,-2.1,-2.1,0.31,1.52,-0.23,-0.26,165.2,14.49,170.1,8.88,-175.7,-0.003,-0.002,-0.002
5/29/2020,11:13:47 AM,F13,89.99999 °,179.99998 °,737.9,270.2,287.8,0.14,289.5,187,71.3,-2.1,-2.1,0.3,1.48,-0.23,-0.26,165.3,14.49,170.2,8.88,-175.7,-0.003,-0.002,-0.002
5/29/2020,11:13:47 AM,F13,89.99999 °,179.99998 °,737.9,270.2,287.8,0.14,289.5,187,71.3,-2.1,-2.1,0.31,1.5,-0.23,-0.26,165.3,14.5,170.3,8.88,-175.7,-0.003,-0.002,-0.002
5/29/2020,11:13:47 AM,F13,89.99999 °,179.99998 °,737.9,270.3,287.8,0.14,289.5,187,71.3,-2.1,-2.1,0.3,1.47,-0.23,-0.26,165.4,14.51,170.4,8.88,-175.7,-0.003,-0.002,-0.002
5/29/2020,11:13:47 AM,F13,89.99999 °,179.99998 °,737.9,270.3,287.8,0.14,289.5,187,71.3,-2.1,-2.1,0.29,1.43,-0.23,-0.26,165.5,14.51,170.4,8.88,-175.7,-0.003,-0.002,-0.003
5/29/2020,11:13:48 AM,F13,89.99999 °,179.99998 °,737.9,270.3,287.8,0.14,289.5,187,71.3,-2.1,-2.1,0.28,1.4,-0.23,-0.26,165.6,14.52,170.5,8.88,-175.7,-0.003,-0.002,-0.003
5/29/2020,11:13:48 AM,F13,89.99999 °,179.99998 °,737.9,270.3,287.8,0.14,289.5,187,71.2,-2.1,-2.1,0.28,1.38,-0.23,-0.26,165.6,14.52,170.6,8.88,-175.7,-0.003,-0.002,-0.002
5/29/2020,11:13:48 AM,F13,89.99999 °,179.99998 °,737.9,270.3,287.9,0.14,289.6,187,71.2,-2.1,-2.1,0.28,1.39,-0.22,-0.26,165.7,14.53,170.6,8.88,-175.7,-0.003,-0.002,-0.002
5/29/2020,11:13:48 AM,F13,89.99999 °,179.99998 °,737.9,270.3,287.9,0.14,289.6,187,71.2,-2.1,-2.1,0.28,1.39,-0.23,-0.26,165.7,14.54,170.7,8.88,-175.7,-0.003,-0.002,-0.003
5/29/2020,11:13:49 AM,F13,89.99999 °,179.99998 °,737.9,270.3,287.9,0.14,289.6,187,71.2,-2.1,-2.1,0.28,1.37,-0.23,-0.26,165.8,14.54,170.8,8.88,-175.7,-0.003,-0.002,-0.003
5/29/2020,11:13:49 AM,F13,89.99999 °,179.99998 °,737.9,270.3,287.9,0.14,289.6,187,71.2,-2.1,-2.1,0.27,1.36,-0.22,-0.26,165.9,14.55,170.9,8.88,-175.7,-0.003,-0.002,-0.003
5/29/2020,11:13:49 AM,F13,89.99999 °,179.99998 °,737.9,270.3,287.9,0.14,289.6,187,71.2,-2.1,-2.1,0.27,1.33,-0.22,-0.25,166,14.55,170.9,8.88,-175.6,-0.003,-0.002,-0.002
5/29/2020,11:13:49 AM,F13,89.99999 °,179.99998 °,737.9,270.4,287.9,0.14,289.7,187,71.2,-2.1,-2.1,0.27,1.33,-0.22,-0.25,166,14.56,171,8.88,-175.6,-0.003,-0.002,-0.003
5/29/2020,11:13:50 AM,F13,89.99999 °,179.99998 °,737.9,270.4,288,0.14,289.7,187,71.2,-2.1,-2.1,0.26,1.32,-0.22,-0.26,166.1,14.57,171.1,8.88,-175.6,-0.003,-0.002,-0.003
5/29/2020,11:13:50 AM,F13,89.99999 °,179.99998 °,737.9,270.4,288,0.14,289.7,187,71.2,-2.1,-2.1,0.26,1.3,-0.22,-0.25,166.1,14.57,171.1,8.88,-175.6,-0.003,-0.002,-0.002
5/29/2020,11:13:50 AM,F13,89.99999 °,179.99998 °,737.9,270.4,288,0.14,289.7,187,71.2,-2.1,-2.1,0.25,1.27,-0.22,-0.25,166.2,14.58,171.2,8.88,-175.6,-0.003,-0.002,-0.001
5/29/2020,11:13:50 AM,F13,89.99999 °,179.99998 °,737.9,270.4,288,0.14,289.7,187,71.2,-2.1,-2.1,0.24,1.23,-0.22,-0.25,166.3,14.58,171.2,8.88,-175.6,-0.003,-0.002,-0.002
5/29/2020,11:13:51 AM,F13,89.99999 °,179.99998 °,737.9,270.4,288.1,0.14,289.8,187,71.2,-2.1,-2.1,0.23,1.2,-0.22,-0.25,166.4,14.6,171.4,8.88,-175.6,-0.003,-0.002,-0.002
5/29/2020,11:13:51 AM,F13,89.99999 °,179.99998 °,737.9,270.5,288.1,0.14,289.8,187,71.2,-2.1,-2.1,0.24,1.23,-0.21,-0.25,166.6,14.61,171.6,8.88,-175.6,-0.003,-0.002,-0.001
5/29/2020,11:13:51 AM,F13,89.99999 °,179.99998 °,737.9,270.5,288.1,0.14,289.8,187,71.2,-2.1,-2.1,0.24,1.23,-0.21,-0.25,166.7,14.62,171.7,8.88,-175.6,-0.003,-0.002,-0.002
5/29/2020,11:13:51 AM,F13,89.99999 °,179.99998 °,737.9,270.5,288.1,0.14,289.8,187,71.2,-2.1,-2.1,0.24,1.24,-0.21,-0.25,166.8,14.64,171.9,8.88,-175.6,-0.003,-0.002,-0.003
5/29/2020,11:13:52 AM,F13,89.99999 °,179.99998 °,737.9,270.5,288.2,0.14,289.9,187,71.2,-2.1,-2.1,0.23,1.21,-0.21,-0.25,166.9,14.64,171.9,8.88,-175.6,-0.003,-0.002,-0.003
5/29/2020,11:13:52 AM,F13,89.99999 °,179.99998 °,737.9,270.5,288.2,0.14,289.9,187,71.2,-2.1,-2.1,0.23,1.18,-0.22,-0.25,167.1,14.65,172.1,8.88,-175.6,-0.003,-0.002,-0.003
5/29/2020,11:13:52 AM,F13,89.99999 °,179.99998 °,737.9,270.6,288.2,0.14,289.9,187,71.2,-2.1,-2.1,0.21,1.12,-0.22,-0.25,167.2,14.67,172.2,8.88,-175.6,-0.003,-0.002,0.001
5/29/2020,11:13:52 AM,F13,89.99999 °,179.99998 °,737.9,270.6,288.2,0.14,290,187,71.2,-2.1,-2.1,0.21,1.11,-0.22,-0.25,167.3,14.68,172.4,8.88,-175.6,-0.003,-0.002,0.012
5/29/2020,11:13:53 AM,F13,89.99999 °,179.99998 °,737.9,270.6,288.3,0.14,290,187,71.2,-2.1,-2.1,0.2,1.09,-0.22,-0.25,167.5,14.69,172.5,8.88,-175.5,-0.003,-0.002,0.019
5/29/2020,11:13:53 AM,F13,89.99999 °,179.99998 °,737.9,270.6,288.3,0.14,290,187,71.2,-2.1,-2.1,0.21,1.13,-0.21,-0.25,167.6,14.7,172.7,8.88,-175.5,-0.003,-0.002,0.029
5/29/2020,11:13:53 AM,F13,89.99999 °,179.99998 °,737.9,270.7,288.3,0.14,290.1,187,71.2,-2.1,-2.1,0.22,1.16,-0.21,-0.25,167.8,14.72,172.8,8.88,-175.5,-0.002,-0.001,0.054
5/29/2020,11:13:53 AM,F13,89.99999 °,179.99998 °,737.9,270.7,288.4,0.14,290.1,187,71.2,-2.1,-2.1,0.22,1.17,-0.21,-0.25,167.9,14.73,172.9,8.88,-175.5,-0.002,-0.001,0.054
5/29/2020,11:13:54 AM,F13,89.99999 °,179.99998 °,738,270.7,288.4,0.14,290.1,187,71.2,-2.1,-2.1,0.22,1.16,-0.22,-0.25,168,14.73,173,8.88,-175.5,-0.001,0,0.076
5/29/2020,11:13:54 AM,F13,89.99999 °,179.99998 °,738,270.8,288.5,0.14,290.2,188,71.2,-2.1,-2.1,0.22,1.14,-0.21,-0.25,168.1,14.75,173.1,8.88,-175.5,0.001,0.001,0.095
5/29/2020,11:13:54 AM,F13,89.99999 °,179.99998 °,738,270.8,288.5,0.14,290.2,188,71.2,-2.1,-2.1,0.21,1.12,-0.21,-0.25,168.2,14.76,173.2,8.87,-175.5,0.002,0.001,0.104
5/29/2020,11:13:54 AM,F13,89.99999 °,179.99998 °,738,270.8,288.5,0.14,290.2,188,71.2,-2.1,-2.1,0.2,1.09,-0.22,-0.25,168.3,14.77,173.3,8.87,-175.5,0.003,0.002,0.111
5/29/2020,11:13:55 AM,F13,89.99999 °,179.99998 °,737.9,270.8,288.6,0.14,290.3,188,71.2,-2.1,-2.1,0.19,1.04,-0.22,-0.25,168.5,14.78,173.5,8.87,-175.5,0.003,0.002,0.121
5/29/2020,11:13:55 AM,F13,89.99999 °,179.99998 °,737.9,270.9,288.6,0.14,290.3,188,71.2,-2.1,-2.1,0.19,1.04,-0.21,-0.25,168.6,14.79,173.6,8.87,-175.4,0.005,0.004,0.142
5/29/2020,11:13:55 AM,F13,89.99999 °,179.99998 °,737.9,270.9,288.6,0.14,290.4,188,71.2,-2.1,-2.1,0.19,1.02,-0.21,-0.25,168.7,14.8,173.7,8.87,-175.4,0.007,0.005,0.155
5/29/2020,11:13:55 AM,F13,89.99999 °,179.99998 °,737.9,270.9,288.7,0.14,290.4,188,71.2,-2.1,-2.1,0.18,0.99,-0.22,-0.25,168.8,14.81,173.8,8.87,-175.4,0.008,0.006,0.168
5/29/2020,11:13:56 AM,F13,89.99999 °,179.99998 °,737.9,271,288.7,0.14,290.4,188,71.2,-2.1,-2.1,0.17,0.96,-0.22,-0.25,168.9,14.82,173.9,8.87,-175.4,0.011,0.008,0.192
5/29/2020,11:13:56 AM,F13,89.99999 °,179.99998 °,737.9,271,288.8,0.14,290.5,188,71.2,-2.1,-2.1,0.17,0.97,-0.22,-0.25,169,14.83,174.1,8.87,-175.4,0.012,0.009,0.202
5/29/2020,11:13:56 AM,F13,89.99999 °,179.99998 °,737.9,271,288.8,0.14,290.5,188,71.2,-2.1,-2.1,0.17,0.95,-0.22,-0.25,169.1,14.84,174.2,8.87,-175.4,0.014,0.01,0.213
5/29/2020,11:13:56 AM,F13,89.99999 °,179.99998 °,737.9,271,288.8,0.14,290.5,188,71.2,-2.1,-2.1,0.18,0.98,-0.22,-0.25,169.2,14.85,174.3,8.87,-175.4,0.017,0.012,0.238
5/29/2020,11:13:57 AM,F13,89.99999 °,179.99998 °,737.9,271.1,288.9,0.14,290.6,188,71.2,-2.1,-2.1,0.18,0.99,-0.22,-0.25,169.3,14.86,174.4,8.87,-175.4,0.019,0.014,0.248
5/29/2020,11:13:57 AM,F13,89.99999 °,179.99998 °,737.9,271.1,288.9,0.14,290.6,188,71.2,-2.1,-2.1,0.18,0.99,-0.22,-0.25,169.4,14.87,174.5,8.87,-175.3,0.021,0.015,0.258
5/29/2020,11:13:57 AM,F13,89.99999 °,179.99998 °,737.9,271.1,289,0.14,290.7,188,71.2,-2.1,-2.1,0.18,0.99,-0.22,-0.25,169.5,14.87,174.6,8.87,-175.3,0.025,0.018,0.277
5/29/2020,11:13:57 AM,F13,89.99999 °,179.99998 °,737.9,271.2,289,0.14,290.7,188,71.2,-2.1,-2.1,0.19,1.02,-0.22,-0.26,169.5,14.88,174.6,8.87,-175.3,0.027,0.019,0.285
5/29/2020,11:13:58 AM,F13,89.99999 °,179.99998 °,737.9,271.2,289,0.14,290.8,188,71.2,-2.1,-2.1,0.19,1.02,-0.23,-0.26,169.6,14.89,174.7,8.87,-175.3,0.03,0.021,0.292
5/29/2020,11:13:58 AM,F13,89.99999 °,179.99998 °,737.9,271.2,289.1,0.14,290.8,188,71.2,-2.1,-2.1,0.18,1,-0.22,-0.25,169.7,14.89,174.8,8.87,-175.3,0.034,0.024,0.306
5/29/2020,11:13:58 AM,F13,89.99999 °,179.99998 °,737.9,271.2,289.1,0.14,290.8,188,71.2,-2.1,-2.1,0.18,0.99,-0.22,-0.25,169.8,14.9,174.9,8.87,-175.3,0.037,0.026,0.311
5/29/2020,11:13:58 AM,F13,89.99999 °,179.99998 °,737.9,271.2,289.1,0.14,290.9,188,71.2,-2.1,-2.1,0.18,1,-0.22,-0.25,169.9,14.91,175,8.87,-175.2,0.039,0.027,0.315
5/29/2020,11:13:59 AM,F13,89.99999 °,179.99998 °,737.9,271.3,289.2,0.14,290.9,188,71.2,-2.1,-2.1,0.18,0.99,-0.22,-0.25,170,14.92,175.1,8.87,-175.2,0.041,0.029,0.317
5/29/2020,11:13:59 AM,F13,89.99999 °,179.99998 °,737.9,271.3,289.2,0.14,290.9,188,71.2,-2.1,-2.1,0.18,1.01,-0.23,-0.26,170.1,14.93,175.1,8.87,-175.2,0.046,0.032,0.323
5/29/2020,11:13:59 AM,F13,89.99999 °,179.99998 °,737.9,271.3,289.2,0.14,291,188,71.2,-2.1,-2.1,0.18,1,-0.22,-0.26,170.1,14.94,175.2,8.87,-175.2,0.048,0.034,0.329
5/29/2020,11:13:59 AM,F13,89.99999 °,179.99998 °,737.9,271.3,289.3,0.14,291,188,71.2,-2.1,-2.1,0.18,0.99,-0.23,-0.26,170.2,14.94,175.3,8.87,-175.2,0.051,0.036,0.336
5/29/2020,11:14:00 AM,F13,89.99999 °,179.99998 °,737.9,271.3,289.3,0.14,291.1,188,71.2,-2.1,-2.1,0.18,1,-0.23,-0.26,170.3,14.95,175.3,8.87,-175.1,0.056,0.039,0.353
5/29/2020,11:14:00 AM,F13,89.99999 °,179.99998 °,737.9,271.4,289.3,0.14,291.1,188,71.2,-2.1,-2.1,0.18,1.01,-0.23,-0.26,170.3,14.95,175.4,8.87,-175.1,0.059,0.041,0.364
5/29/2020,11:14:00 AM,F13,89.99999 °,179.99998 °,737.9,271.4,289.4,0.14,291.1,188,71.1,-2.1,-2.1,0.18,1.01,-0.23,-0.26,170.4,14.96,175.5,8.87,-175.1,0.061,0.043,0.372
5/29/2020,11:14:00 AM,F13,89.99999 °,179.99998 °,737.9,271.4,289.4,0.14,291.1,188,71.1,-2.1,-2.1,0.19,1.03,-0.22,-0.26,170.5,14.97,175.6,8.87,-175.1,0.067,0.047,0.387
5/29/2020,11:14:01 AM,F13,89.99999 °,179.99998 °,737.9,271.4,289.4,0.14,291.2,188,71.1,-2.1,-2.1,0.19,1.04,-0.23,-0.26,170.6,14.98,175.7,8.87,-175.1,0.07,0.049,0.394
5/29/2020,11:14:01 AM,F13,89.99999 °,179.99998 °,737.9,271.4,289.5,0.14,291.2,188,71.1,-2.1,-2.1,0.19,1.03,-0.22,-0.26,170.6,14.98,175.7,8.87,-175.1,0.073,0.051,0.403
5/29/2020,11:14:01 AM,F13,89.99999 °,179.99998 °,737.9,271.4,289.5,0.14,291.2,188,71.1,-2.1,-2.1,0.19,1.05,-0.22,-0.25,170.7,14.99,175.8,8.87,-175.1,0.079,0.056,0.418
5/29/2020,11:14:01 AM,F13,89.99999 °,179.99998 °,737.9,271.4,289.5,0.14,291.3,188,71.1,-2.1,-2.1,0.2,1.09,-0.22,-0.25,170.7,14.99,175.8,8.87,-175.1,0.082,0.058,0.427
5/29/2020,11:14:02 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.5,0.14,291.3,188,71.1,-2.1,-2.1,0.21,1.12,-0.22,-0.25,170.8,15,175.9,8.87,-175.1,0.085,0.06,0.433
5/29/2020,11:14:02 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.6,0.14,291.3,188,71.1,-2.1,-2.1,0.21,1.1,-0.22,-0.25,170.9,15.01,176,8.87,-175.1,0.089,0.062,0.441
5/29/2020,11:14:02 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.6,0.14,291.4,188,71.1,-2.1,-2.1,0.2,1.08,-0.22,-0.26,170.9,15.01,176,8.87,-175.1,0.095,0.067,0.45
5/29/2020,11:14:02 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.6,0.14,291.4,188,71.1,-2.1,-2.1,0.2,1.07,-0.23,-0.26,171,15.02,176.1,8.87,-175.1,0.099,0.069,0.453
5/29/2020,11:14:03 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.6,0.14,291.4,188,71.1,-2.1,-2.1,0.2,1.07,-0.22,-0.26,171.1,15.03,176.2,8.87,-175.1,0.102,0.072,0.462
5/29/2020,11:14:03 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.7,0.14,291.4,188,71.1,-2.1,-2.1,0.21,1.09,-0.23,-0.26,171.1,15.03,176.2,8.87,-175.1,0.109,0.077,0.474
5/29/2020,11:14:03 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.7,0.14,291.5,188,71.1,-2.1,-2.1,0.21,1.12,-0.23,-0.26,171.2,15.04,176.3,8.87,-175.1,0.109,0.077,0.474
5/29/2020,11:14:03 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.7,0.14,291.5,188,71.1,-2.1,-2.1,0.22,1.16,-0.23,-0.26,171.2,15.04,176.3,8.87,-175.1,0.116,0.082,0.48
5/29/2020,11:14:04 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.7,0.14,291.5,188,71.1,-2.1,-2.1,0.23,1.17,-0.23,-0.26,171.3,15.05,176.4,8.87,-175.1,0.119,0.084,0.484
5/29/2020,11:14:04 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.8,0.14,291.5,188,71.1,-2.1,-2.1,0.22,1.16,-0.23,-0.26,171.3,15.05,176.4,8.87,-175.1,0.127,0.089,0.502
5/29/2020,11:14:04 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.8,0.14,291.5,188,71.1,-2.1,-2.1,0.22,1.15,-0.24,-0.26,171.4,15.06,176.5,8.87,-175.1,0.13,0.092,0.511
5/29/2020,11:14:04 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.8,0.14,291.6,188,71.1,-2.1,-2.1,0.22,1.15,-0.24,-0.27,171.4,15.06,176.5,8.87,-175.1,0.134,0.094,0.519
5/29/2020,11:14:05 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.8,0.14,291.6,188,71,-2.1,-2,0.22,1.17,-0.24,-0.26,171.5,15.07,176.6,8.87,-175.1,0.142,0.1,0.534
5/29/2020,11:14:05 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.8,0.14,291.6,188,71,-2,-2,0.23,1.18,-0.24,-0.26,171.5,15.07,176.7,8.87,-175.1,0.146,0.103,0.544
5/29/2020,11:14:05 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.8,0.14,291.6,188,71,-2,-2,0.23,1.2,-0.23,-0.26,171.6,15.08,176.7,8.87,-175.1,0.146,0.103,0.544
5/29/2020,11:14:05 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.8,0.14,291.6,188,71,-2,-2,0.24,1.23,-0.23,-0.26,171.6,15.08,176.7,8.87,-175.1,0.158,0.111,0.574
5/29/2020,11:14:06 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.9,0.14,291.6,188,71,-2,-2,0.25,1.26,-0.24,-0.26,171.6,15.09,176.7,8.87,-175.1,0.162,0.114,0.581
5/29/2020,11:14:06 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.9,0.14,291.6,188,71,-2,-2,0.25,1.28,-0.24,-0.27,171.7,15.09,176.8,8.87,-175.1,0.167,0.118,0.586
5/29/2020,11:14:06 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.9,0.14,291.6,188,71,-2,-2,0.26,1.3,-0.24,-0.27,171.7,15.09,176.8,8.87,-175.1,0.176,0.124,0.599
5/29/2020,11:14:06 AM,F13,89.99999 °,179.99998 °,737.9,271.5,289.9,0.14,291.6,188,71,-2,-2,0.27,1.35,-0.24,-0.27,171.7,15.1,176.9,8.87,-175.1,0.18,0.127,0.604
5/29/2020,11:14:07 AM,F13,89.99999 °,179.99998 °,737.9,271.4,289.9,0.14,291.7,188,71,-2,-2,0.28,1.39,-0.24,-0.27,171.8,15.1,176.9,8.87,-175.1,0.184,0.13,0.608
5/29/2020,11:14:07 AM,F13,89.99999 °,179.99998 °,737.9,271.4,289.9,0.14,291.7,188,71,-2,-2,0.29,1.42,-0.24,-0.27,171.8,15.11,177,8.87,-175.1,0.193,0.136,0.615
5/29/2020,11:14:07 AM,F13,89.99999 °,179.99998 °,737.9,271.4,289.9,0.14,291.7,188,71,-2,-2,0.29,1.45,-0.24,-0.27,171.8,15.11,177,8.87,-175.1,0.198,0.139,0.618
5/29/2020,11:14:07 AM,F13,89.99999 °,179.99998 °,737.9,271.4,289.9,0.14,291.7,188,71,-2,-2,0.3,1.48,-0.24,-0.26,171.9,15.11,177,8.87,-175.1,0.203,0.143,0.619
5/29/2020,11:14:08 AM,F13,89.99999 °,179.99998 °,737.9,271.4,289.9,0.14,291.7,188,71,-2,-2,0.32,1.53,-0.23,-0.26,171.9,15.12,177.1,8.87,-175.1,0.207,0.146,0.623
5/29/2020,11:14:08 AM,F13,89.99999 °,179.99998 °,737.9,271.4,289.9,0.14,291.7,188,71,-2,-2,0.33,1.58,-0.23,-0.26,171.9,15.12,177.1,8.87,-175.1,0.216,0.152,0.633
5/29/2020,11:14:08 AM,F13,89.99999 °,179.99998 °,737.9,271.3,289.9,0.14,291.7,188,71,-2,-2,0.33,1.58,-0.24,-0.26,172,15.13,177.1,8.87,-175.1,0.221,0.156,0.635
